assembly	ident	qlen	queries	tool	hits	recall
GCF_000195955.2	81	1000	44115	Blastn	8848	20.06
GCF_000240185.1	81	1000	56831	Blastn	11629	20.46
GCF_001457635.1	81	1000	21109	Blastn	4263	20.20
GCF_008632635.1	81	1000	39803	Blastn	7850	19.72
GCF_018885085.1	81	1000	40955	Blastn	7578	18.50
GCF_022869705.1	81	1000	28669	Blastn	5708	19.91
GCF_000005845.2	81	2000	69641	Blastn	27030	38.81
GCF_000006765.1	81	2000	93977	Blastn	36804	39.16
GCF_000006945.2	81	2000	74288	Blastn	29030	39.08
GCF_000013425.1	81	2000	42329	Blastn	16288	38.48
GCF_000195955.2	81	2000	66180	Blastn	25744	38.90
GCF_000240185.1	81	2000	85294	Blastn	33430	39.19
GCF_001457635.1	81	2000	31675	Blastn	12286	38.79
GCF_008632635.1	81	2000	59715	Blastn	22927	38.39
GCF_018885085.1	81	2000	61453	Blastn	22625	36.82
GCF_022869705.1	81	2000	43015	Blastn	16335	37.98
GCF_000005845.2	82	250	295570	Blastn	16200	5.48
GCF_000006765.1	82	250	398687	Blastn	22075	5.54
GCF_000006945.2	82	250	315949	Blastn	17192	5.44
GCF_000013425.1	82	250	179572	Blastn	9472	5.27
GCF_000195955.2	82	250	281639	Blastn	15592	5.54
GCF_000240185.1	82	250	361892	Blastn	19727	5.45
GCF_001457635.1	82	250	134638	Blastn	7415	5.51
GCF_008632635.1	82	250	253416	Blastn	13501	5.33
GCF_018885085.1	82	250	260977	Blastn	13424	5.14
GCF_022869705.1	82	250	183034	Blastn	9616	5.25
GCF_000005845.2	82	500	145348	Blastn	20112	13.84
GCF_000006765.1	82	500	196284	Blastn	27231	13.87
GCF_000006945.2	82	500	154599	Blastn	21127	13.67
GCF_000013425.1	82	500	88185	Blastn	11911	13.51
GCF_000195955.2	82	500	138176	Blastn	19218	13.91
GCF_000240185.1	82	500	178142	Blastn	24500	13.75
GCF_001457635.1	82	500	66079	Blastn	9124	13.81
GCF_008632635.1	82	500	124962	Blastn	16678	13.35
GCF_018885085.1	82	500	128000	Blastn	16491	12.88
GCF_022869705.1	82	500	89984	Blastn	11889	13.21
GCF_000005845.2	82	1000	46417	Blastn	13739	29.60
GCF_000006765.1	82	1000	62644	Blastn	18391	29.36
GCF_000006945.2	82	1000	49512	Blastn	14258	28.80
GCF_000013425.1	82	1000	28216	Blastn	8077	28.63
GCF_000195955.2	82	1000	44117	Blastn	12823	29.07
GCF_000240185.1	82	1000	56822	Blastn	16733	29.45
GCF_001457635.1	82	1000	21114	Blastn	6129	29.03
GCF_008632635.1	82	1000	39799	Blastn	11439	28.74
GCF_018885085.1	82	1000	40957	Blastn	11251	27.47
GCF_022869705.1	82	1000	28675	Blastn	8060	28.11
GCF_000005845.2	82	2000	69637	Blastn	36721	52.73
GCF_000006765.1	82	2000	93980	Blastn	49409	52.57
GCF_000006945.2	82	2000	74301	Blastn	38969	52.45
GCF_000013425.1	82	2000	42331	Blastn	21929	51.80
GCF_000195955.2	82	2000	66183	Blastn	34498	52.13
GCF_000240185.1	82	2000	85295	Blastn	44670	52.37
GCF_001457635.1	82	2000	31673	Blastn	16595	52.39
GCF_008632635.1	82	2000	59724	Blastn	31019	51.94
GCF_018885085.1	82	2000	61449	Blastn	30632	49.85
GCF_022869705.1	82	2000	43018	Blastn	22016	51.18
GCF_000005845.2	83	250	295927	Blastn	24881	8.41
GCF_000006765.1	83	250	400116	Blastn	33789	8.44
GCF_000006945.2	83	250	316836	Blastn	26224	8.28
GCF_000013425.1	83	250	180476	Blastn	15091	8.36
GCF_000195955.2	83	250	282368	Blastn	23730	8.40
GCF_000240185.1	83	250	363137	Blastn	30549	8.41
GCF_001457635.1	83	250	134984	Blastn	11135	8.25
GCF_008632635.1	83	250	254380	Blastn	21307	8.38
GCF_018885085.1	83	250	261728	Blastn	20893	7.98
GCF_022869705.1	83	250	183598	Blastn	14867	8.10
GCF_000005845.2	83	500	145594	Blastn	29520	20.28
GCF_000006765.1	83	500	196898	Blastn	40266	20.45
GCF_000006945.2	83	500	155331	Blastn	31477	20.26
GCF_000013425.1	83	500	88832	Blastn	17699	19.92
GCF_000195955.2	83	500	138645	Blastn	28264	20.39
GCF_000240185.1	83	500	178257	Blastn	35811	20.09
GCF_001457635.1	83	500	66451	Blastn	13382	20.14
GCF_008632635.1	83	500	125111	Blastn	25043	20.02
GCF_018885085.1	83	500	128374	Blastn	24328	18.95
GCF_022869705.1	83	500	89947	Blastn	17704	19.68
GCF_000005845.2	83	1000	46417	Blastn	18742	40.38
GCF_000006765.1	83	1000	62652	Blastn	25397	40.54
GCF_000006945.2	83	1000	49510	Blastn	20067	40.53
GCF_000013425.1	83	1000	28215	Blastn	11236	39.82
GCF_000195955.2	83	1000	44116	Blastn	17826	40.41
GCF_000240185.1	83	1000	56820	Blastn	23007	40.49
GCF_001457635.1	83	1000	21110	Blastn	8494	40.24
GCF_008632635.1	83	1000	39802	Blastn	15994	40.18
GCF_018885085.1	83	1000	40962	Blastn	15571	38.01
GCF_022869705.1	83	1000	28668	Blastn	11256	39.26
GCF_000005845.2	83	2000	69635	Blastn	46374	66.60
GCF_000006765.1	83	2000	93973	Blastn	62863	66.89
GCF_000006945.2	83	2000	74285	Blastn	49692	66.89
GCF_000013425.1	83	2000	42328	Blastn	27940	66.01
GCF_000195955.2	83	2000	66181	Blastn	44088	66.62
GCF_000240185.1	83	2000	85293	Blastn	56969	66.79
GCF_001457635.1	83	2000	31674	Blastn	21091	66.59
GCF_008632635.1	83	2000	59727	Blastn	39647	66.38
GCF_018885085.1	83	2000	61454	Blastn	39337	64.01
GCF_022869705.1	83	2000	43013	Blastn	28043	65.20
GCF_000005845.2	84	250	297804	Blastn	39688	13.33
GCF_000006765.1	84	250	402072	Blastn	53355	13.27
GCF_000006945.2	84	250	318149	Blastn	42806	13.45
GCF_000013425.1	84	250	181458	Blastn	24243	13.36
GCF_000195955.2	84	250	282879	Blastn	37521	13.26
GCF_000240185.1	84	250	364483	Blastn	48879	13.41
GCF_001457635.1	84	250	135649	Blastn	18271	13.47
GCF_008632635.1	84	250	255815	Blastn	33953	13.27
GCF_018885085.1	84	250	262913	Blastn	33440	12.72
GCF_022869705.1	84	250	184280	Blastn	24168	13.11
GCF_000005845.2	84	500	146000	Blastn	42362	29.02
GCF_000006765.1	84	500	197040	Blastn	56998	28.93
GCF_000006945.2	84	500	155614	Blastn	45522	29.25
GCF_000013425.1	84	500	88756	Blastn	25761	29.02
GCF_000195955.2	84	500	138646	Blastn	39979	28.84
GCF_000240185.1	84	500	179046	Blastn	51777	28.92
GCF_001457635.1	84	500	66228	Blastn	19093	28.83
GCF_008632635.1	84	500	124818	Blastn	35837	28.71
GCF_018885085.1	84	500	128781	Blastn	35253	27.37
GCF_022869705.1	84	500	90332	Blastn	25523	28.25
GCF_000005845.2	84	1000	46415	Blastn	24670	53.15
GCF_000006765.1	84	1000	62645	Blastn	33654	53.72
GCF_000006945.2	84	1000	49511	Blastn	26477	53.48
GCF_000013425.1	84	1000	28212	Blastn	14886	52.76
GCF_000195955.2	84	1000	44113	Blastn	23564	53.42
GCF_000240185.1	84	1000	56825	Blastn	30345	53.40
GCF_001457635.1	84	1000	21110	Blastn	11113	52.64
GCF_008632635.1	84	1000	39806	Blastn	21098	53.00
GCF_018885085.1	84	1000	40959	Blastn	20602	50.30
GCF_022869705.1	84	1000	28672	Blastn	14853	51.80
GCF_000005845.2	84	2000	69639	Blastn	55782	80.10
GCF_000006765.1	84	2000	93973	Blastn	75027	79.84
GCF_000006945.2	84	2000	74283	Blastn	59310	79.84
GCF_000013425.1	84	2000	42326	Blastn	33812	79.88
GCF_000195955.2	84	2000	66180	Blastn	52966	80.03
GCF_000240185.1	84	2000	85298	Blastn	68133	79.88
GCF_001457635.1	84	2000	31673	Blastn	25167	79.46
GCF_008632635.1	84	2000	59718	Blastn	47434	79.43
GCF_018885085.1	84	2000	61447	Blastn	47571	77.42
GCF_022869705.1	84	2000	43011	Blastn	33834	78.66
GCF_000005845.2	85	250	298854	Blastn	57037	19.09
GCF_000006765.1	85	250	402724	Blastn	77153	19.16
GCF_000006945.2	85	250	319165	Blastn	61417	19.24
GCF_000013425.1	85	250	181480	Blastn	34559	19.04
GCF_000195955.2	85	250	283750	Blastn	54048	19.05
GCF_000240185.1	85	250	366566	Blastn	69779	19.04
GCF_001457635.1	85	250	135781	Blastn	26004	19.15
GCF_008632635.1	85	250	256180	Blastn	48737	19.02
GCF_018885085.1	85	250	263997	Blastn	48389	18.33
GCF_022869705.1	85	250	184953	Blastn	34846	18.84
GCF_000005845.2	85	500	145792	Blastn	57554	39.48
GCF_000006765.1	85	500	197300	Blastn	77992	39.53
GCF_000006945.2	85	500	155736	Blastn	61566	39.53
GCF_000013425.1	85	500	88734	Blastn	34512	38.89
GCF_000195955.2	85	500	139274	Blastn	54528	39.15
GCF_000240185.1	85	500	179054	Blastn	70241	39.23
GCF_001457635.1	85	500	66439	Blastn	25914	39.00
GCF_008632635.1	85	500	124787	Blastn	48437	38.82
GCF_018885085.1	85	500	128966	Blastn	48337	37.48
GCF_022869705.1	85	500	90261	Blastn	34566	38.30
GCF_000005845.2	85	1000	46418	Blastn	31201	67.22
GCF_000006765.1	85	1000	62649	Blastn	42245	67.43
GCF_000006945.2	85	1000	49512	Blastn	33537	67.74
GCF_000013425.1	85	1000	28213	Blastn	18878	66.91
GCF_000195955.2	85	1000	44115	Blastn	29646	67.20
GCF_000240185.1	85	1000	56826	Blastn	38050	66.96
GCF_001457635.1	85	1000	21112	Blastn	14207	67.29
GCF_008632635.1	85	1000	39802	Blastn	26533	66.66
GCF_018885085.1	85	1000	40962	Blastn	26433	64.53
GCF_022869705.1	85	1000	28669	Blastn	18850	65.75
GCF_000005845.2	85	2000	69629	Blastn	62872	90.30
GCF_000006765.1	85	2000	93976	Blastn	84754	90.19
GCF_000006945.2	85	2000	74288	Blastn	66856	90.00
GCF_000013425.1	85	2000	42326	Blastn	38065	89.93
GCF_000195955.2	85	2000	66182	Blastn	59595	90.05
GCF_000240185.1	85	2000	85289	Blastn	76856	90.11
GCF_001457635.1	85	2000	31672	Blastn	28534	90.09
GCF_008632635.1	85	2000	59719	Blastn	53637	89.82
GCF_018885085.1	85	2000	61455	Blastn	54213	88.22
GCF_022869705.1	85	2000	43012	Blastn	38377	89.22
GCF_000005845.2	86	250	299855	Blastn	79037	26.36
GCF_000006765.1	86	250	405229	Blastn	107166	26.45
GCF_000006945.2	86	250	319651	Blastn	84712	26.50
GCF_000013425.1	86	250	182375	Blastn	47630	26.12
GCF_000195955.2	86	250	285066	Blastn	75391	26.45
GCF_000240185.1	86	250	365998	Blastn	97041	26.51
GCF_001457635.1	86	250	136305	Blastn	36028	26.43
GCF_008632635.1	86	250	256839	Blastn	67238	26.18
GCF_018885085.1	86	250	264622	Blastn	66771	25.23
GCF_022869705.1	86	250	184964	Blastn	47922	25.91
GCF_000005845.2	86	500	146415	Blastn	75424	51.51
GCF_000006765.1	86	500	197363	Blastn	101595	51.48
GCF_000006945.2	86	500	155994	Blastn	79850	51.19
GCF_000013425.1	86	500	89335	Blastn	45086	50.47
GCF_000195955.2	86	500	139482	Blastn	71529	51.28
GCF_000240185.1	86	500	179280	Blastn	92415	51.55
GCF_001457635.1	86	500	66691	Blastn	34049	51.05
GCF_008632635.1	86	500	125698	Blastn	63726	50.70
GCF_018885085.1	86	500	129272	Blastn	62590	48.42
GCF_022869705.1	86	500	90760	Blastn	45612	50.26
GCF_000005845.2	86	1000	46416	Blastn	37224	80.20
GCF_000006765.1	86	1000	62647	Blastn	50092	79.96
GCF_000006945.2	86	1000	49516	Blastn	39751	80.28
GCF_000013425.1	86	1000	28215	Blastn	22511	79.78
GCF_000195955.2	86	1000	44116	Blastn	35234	79.87
GCF_000240185.1	86	1000	56825	Blastn	45644	80.32
GCF_001457635.1	86	1000	21108	Blastn	16836	79.76
GCF_008632635.1	86	1000	39805	Blastn	31599	79.38
GCF_018885085.1	86	1000	40962	Blastn	31704	77.40
GCF_022869705.1	86	1000	28669	Blastn	22662	79.05
GCF_000005845.2	86	2000	69636	Blastn	67064	96.31
GCF_000006765.1	86	2000	93972	Blastn	90517	96.32
GCF_000006945.2	86	2000	74289	Blastn	71621	96.41
GCF_000013425.1	86	2000	42328	Blastn	40725	96.21
GCF_000195955.2	86	2000	66184	Blastn	63611	96.11
GCF_000240185.1	86	2000	85293	Blastn	82231	96.41
GCF_001457635.1	86	2000	31668	Blastn	30448	96.15
GCF_008632635.1	86	2000	59715	Blastn	57387	96.10
GCF_018885085.1	86	2000	61458	Blastn	58553	95.27
GCF_022869705.1	86	2000	43015	Blastn	41287	95.98
GCF_000005845.2	87	250	301045	Blastn	106810	35.48
GCF_000006765.1	87	250	404730	Blastn	143925	35.56
GCF_000006945.2	87	250	320133	Blastn	113629	35.49
GCF_000013425.1	87	250	182840	Blastn	64380	35.21
GCF_000195955.2	87	250	285127	Blastn	100847	35.37
GCF_000240185.1	87	250	367385	Blastn	130175	35.43
GCF_001457635.1	87	250	136633	Blastn	47852	35.02
GCF_008632635.1	87	250	257343	Blastn	90527	35.18
GCF_018885085.1	87	250	264564	Blastn	89462	33.81
GCF_022869705.1	87	250	185241	Blastn	64552	34.85
GCF_000005845.2	87	500	146756	Blastn	95338	64.96
GCF_000006765.1	87	500	198360	Blastn	129047	65.06
GCF_000006945.2	87	500	156906	Blastn	102110	65.08
GCF_000013425.1	87	500	89447	Blastn	57543	64.33
GCF_000195955.2	87	500	139918	Blastn	90547	64.71
GCF_000240185.1	87	500	179734	Blastn	116793	64.98
GCF_001457635.1	87	500	66967	Blastn	43279	64.63
GCF_008632635.1	87	500	125876	Blastn	81181	64.49
GCF_018885085.1	87	500	129569	Blastn	80858	62.41
GCF_022869705.1	87	500	90760	Blastn	57717	63.59
GCF_000005845.2	87	1000	46416	Blastn	41760	89.97
GCF_000006765.1	87	1000	62647	Blastn	56451	90.11
GCF_000006945.2	87	1000	49516	Blastn	44503	89.88
GCF_000013425.1	87	1000	28217	Blastn	25261	89.52
GCF_000195955.2	87	1000	44118	Blastn	39560	89.67
GCF_000240185.1	87	1000	56824	Blastn	51251	90.19
GCF_001457635.1	87	1000	21111	Blastn	18936	89.70
GCF_008632635.1	87	1000	39803	Blastn	35708	89.71
GCF_018885085.1	87	1000	40960	Blastn	36025	87.95
GCF_022869705.1	87	1000	28670	Blastn	25627	89.39
GCF_000005845.2	87	2000	69632	Blastn	69025	99.13
GCF_000006765.1	87	2000	93971	Blastn	93155	99.13
GCF_000006945.2	87	2000	74287	Blastn	73596	99.07
GCF_000013425.1	87	2000	42327	Blastn	41924	99.05
GCF_000195955.2	87	2000	66183	Blastn	65491	98.95
GCF_000240185.1	87	2000	85283	Blastn	84482	99.06
GCF_001457635.1	87	2000	31675	Blastn	31323	98.89
GCF_008632635.1	87	2000	59722	Blastn	59153	99.05
GCF_018885085.1	87	2000	61465	Blastn	60594	98.58
GCF_022869705.1	87	2000	43012	Blastn	42549	98.92
GCF_000005845.2	88	250	300569	Blastn	139114	46.28
GCF_000006765.1	88	250	406371	Blastn	187594	46.16
GCF_000006945.2	88	250	320384	Blastn	147558	46.06
GCF_000013425.1	88	250	183215	Blastn	84237	45.98
GCF_000195955.2	88	250	286457	Blastn	131995	46.08
GCF_000240185.1	88	250	368354	Blastn	170288	46.23
GCF_001457635.1	88	250	136827	Blastn	62922	45.99
GCF_008632635.1	88	250	258658	Blastn	118232	45.71
GCF_018885085.1	88	250	265669	Blastn	116729	43.94
GCF_022869705.1	88	250	186167	Blastn	83963	45.10
GCF_000005845.2	88	500	147439	Blastn	114513	77.67
GCF_000006765.1	88	500	198502	Blastn	154698	77.93
GCF_000006945.2	88	500	157058	Blastn	122206	77.81
GCF_000013425.1	88	500	89475	Blastn	69222	77.36
GCF_000195955.2	88	500	139594	Blastn	107824	77.24
GCF_000240185.1	88	500	179981	Blastn	139726	77.63
GCF_001457635.1	88	500	67136	Blastn	51977	77.42
GCF_008632635.1	88	500	126284	Blastn	97289	77.04
GCF_018885085.1	88	500	130255	Blastn	97418	74.79
GCF_022869705.1	88	500	91116	Blastn	69892	76.71
GCF_000005845.2	88	1000	46418	Blastn	44627	96.14
GCF_000006765.1	88	1000	62645	Blastn	60328	96.30
GCF_000006945.2	88	1000	49514	Blastn	47684	96.30
GCF_000013425.1	88	1000	28213	Blastn	27048	95.87
GCF_000195955.2	88	1000	44119	Blastn	42370	96.04
GCF_000240185.1	88	1000	56823	Blastn	54702	96.27
GCF_001457635.1	88	1000	21109	Blastn	20262	95.99
GCF_008632635.1	88	1000	39804	Blastn	38155	95.86
GCF_018885085.1	88	1000	40964	Blastn	38864	94.87
GCF_022869705.1	88	1000	28670	Blastn	27441	95.71
GCF_000005845.2	88	2000	69635	Blastn	69519	99.83
GCF_000006765.1	88	2000	93973	Blastn	93829	99.85
GCF_000006945.2	88	2000	74282	Blastn	74171	99.85
GCF_000013425.1	88	2000	42332	Blastn	42257	99.82
GCF_000195955.2	88	2000	66182	Blastn	66050	99.80
GCF_000240185.1	88	2000	85285	Blastn	85171	99.87
GCF_001457635.1	88	2000	31675	Blastn	31618	99.82
GCF_008632635.1	88	2000	59722	Blastn	59629	99.84
GCF_018885085.1	88	2000	61456	Blastn	61302	99.75
GCF_022869705.1	88	2000	43010	Blastn	42933	99.82
GCF_000005845.2	89	250	302078	Blastn	176748	58.51
GCF_000006765.1	89	250	407119	Blastn	239429	58.81
GCF_000006945.2	89	250	322170	Blastn	188341	58.46
GCF_000013425.1	89	250	183838	Blastn	106710	58.05
GCF_000195955.2	89	250	286793	Blastn	167271	58.32
GCF_000240185.1	89	250	368930	Blastn	215957	58.54
GCF_001457635.1	89	250	137632	Blastn	80221	58.29
GCF_008632635.1	89	250	258575	Blastn	149965	58.00
GCF_018885085.1	89	250	266589	Blastn	148574	55.73
GCF_022869705.1	89	250	186448	Blastn	107116	57.45
GCF_000005845.2	89	500	147685	Blastn	129942	87.99
GCF_000006765.1	89	500	199028	Blastn	174954	87.90
GCF_000006945.2	89	500	157457	Blastn	138187	87.76
GCF_000013425.1	89	500	89796	Blastn	78550	87.48
GCF_000195955.2	89	500	140397	Blastn	123093	87.67
GCF_000240185.1	89	500	180246	Blastn	158368	87.86
GCF_001457635.1	89	500	67180	Blastn	58847	87.60
GCF_008632635.1	89	500	126667	Blastn	110717	87.41
GCF_018885085.1	89	500	129764	Blastn	110417	85.09
GCF_022869705.1	89	500	91057	Blastn	79279	87.07
GCF_000005845.2	89	1000	46416	Blastn	46030	99.17
GCF_000006765.1	89	1000	62641	Blastn	62047	99.05
GCF_000006945.2	89	1000	49518	Blastn	49066	99.09
GCF_000013425.1	89	1000	28215	Blastn	27889	98.84
GCF_000195955.2	89	1000	44121	Blastn	43607	98.84
GCF_000240185.1	89	1000	56823	Blastn	56256	99.00
GCF_001457635.1	89	1000	21111	Blastn	20901	99.01
GCF_008632635.1	89	1000	39803	Blastn	39404	99.00
GCF_018885085.1	89	1000	40958	Blastn	40338	98.49
GCF_022869705.1	89	1000	28668	Blastn	28313	98.76
GCF_000005845.2	89	2000	69638	Blastn	69627	99.98
GCF_000006765.1	89	2000	93976	Blastn	93966	99.99
GCF_000006945.2	89	2000	74292	Blastn	74287	99.99
GCF_000013425.1	89	2000	42329	Blastn	42322	99.98
GCF_000195955.2	89	2000	66185	Blastn	66154	99.95
GCF_000240185.1	89	2000	85290	Blastn	85279	99.99
GCF_001457635.1	89	2000	31672	Blastn	31667	99.98
GCF_008632635.1	89	2000	59724	Blastn	59716	99.99
GCF_018885085.1	89	2000	61455	Blastn	61433	99.96
GCF_022869705.1	89	2000	43011	Blastn	43006	99.99
GCF_000005845.2	90	250	303826	Blastn	216416	71.23
GCF_000006765.1	90	250	408606	Blastn	291513	71.34
GCF_000006945.2	90	250	323134	Blastn	230106	71.21
GCF_000013425.1	90	250	183961	Blastn	129721	70.52
GCF_000195955.2	90	250	288044	Blastn	203882	70.78
GCF_000240185.1	90	250	370950	Blastn	264751	71.37
GCF_001457635.1	90	250	138085	Blastn	97804	70.83
GCF_008632635.1	90	250	259617	Blastn	183118	70.53
GCF_018885085.1	90	250	268129	Blastn	181947	67.86
GCF_022869705.1	90	250	187326	Blastn	130683	69.76
GCF_000005845.2	90	500	147790	Blastn	140099	94.80
GCF_000006765.1	90	500	199677	Blastn	189451	94.88
GCF_000006945.2	90	500	158081	Blastn	149805	94.76
GCF_000013425.1	90	500	89857	Blastn	84913	94.50
GCF_000195955.2	90	500	141084	Blastn	133359	94.52
GCF_000240185.1	90	500	181721	Blastn	172330	94.83
GCF_001457635.1	90	500	67558	Blastn	63975	94.70
GCF_008632635.1	90	500	127144	Blastn	120122	94.48
GCF_018885085.1	90	500	130746	Blastn	121411	92.86
GCF_022869705.1	90	500	91617	Blastn	86332	94.23
GCF_000005845.2	90	1000	46420	Blastn	46350	99.85
GCF_000006765.1	90	1000	62648	Blastn	62561	99.86
GCF_000006945.2	90	1000	49515	Blastn	49447	99.86
GCF_000013425.1	90	1000	28212	Blastn	28149	99.78
GCF_000195955.2	90	1000	44114	Blastn	43966	99.66
GCF_000240185.1	90	1000	56823	Blastn	56731	99.84
GCF_001457635.1	90	1000	21110	Blastn	21074	99.83
GCF_008632635.1	90	1000	39805	Blastn	39723	99.79
GCF_018885085.1	90	1000	40958	Blastn	40821	99.67
GCF_022869705.1	90	1000	28667	Blastn	28605	99.78
GCF_000005845.2	90	2000	69634	Blastn	69632	100.00
GCF_000006765.1	90	2000	93975	Blastn	93975	100.00
GCF_000006945.2	90	2000	74283	Blastn	74283	100.00
GCF_000013425.1	90	2000	42328	Blastn	42327	100.00
GCF_000195955.2	90	2000	66182	Blastn	66180	100.00
GCF_000240185.1	90	2000	85293	Blastn	85293	100.00
GCF_001457635.1	90	2000	31672	Blastn	31671	100.00
GCF_008632635.1	90	2000	59721	Blastn	59721	100.00
GCF_018885085.1	90	2000	61454	Blastn	61452	100.00
GCF_022869705.1	90	2000	43014	Blastn	43012	100.00
GCF_000005845.2	91	250	305255	Blastn	248970	81.56
GCF_000006765.1	91	250	411906	Blastn	336280	81.64
GCF_000006945.2	91	250	325897	Blastn	265646	81.51
GCF_000013425.1	91	250	185343	Blastn	150455	81.18
GCF_000195955.2	91	250	290636	Blastn	235938	81.18
GCF_000240185.1	91	250	373886	Blastn	305494	81.71
GCF_001457635.1	91	250	138799	Blastn	112975	81.39
GCF_008632635.1	91	250	261363	Blastn	211327	80.86
GCF_018885085.1	91	250	269253	Blastn	211031	78.38
GCF_022869705.1	91	250	187998	Blastn	151262	80.46
GCF_000005845.2	91	500	148568	Blastn	146364	98.52
GCF_000006765.1	91	500	201156	Blastn	198174	98.52
GCF_000006945.2	91	500	158269	Blastn	155798	98.44
GCF_000013425.1	91	500	90350	Blastn	88862	98.35
GCF_000195955.2	91	500	141395	Blastn	138704	98.10
GCF_000240185.1	91	500	181919	Blastn	179318	98.57
GCF_001457635.1	91	500	67582	Blastn	66530	98.44
GCF_008632635.1	91	500	127167	Blastn	125008	98.30
GCF_018885085.1	91	500	131190	Blastn	127780	97.40
GCF_022869705.1	91	500	91788	Blastn	90096	98.16
GCF_000005845.2	91	1000	46415	Blastn	46404	99.98
GCF_000006765.1	91	1000	62643	Blastn	62633	99.98
GCF_000006945.2	91	1000	49517	Blastn	49513	99.99
GCF_000013425.1	91	1000	28212	Blastn	28206	99.98
GCF_000195955.2	91	1000	44119	Blastn	44070	99.89
GCF_000240185.1	91	1000	56821	Blastn	56811	99.98
GCF_001457635.1	91	1000	21108	Blastn	21105	99.99
GCF_008632635.1	91	1000	39800	Blastn	39794	99.98
GCF_018885085.1	91	1000	40958	Blastn	40934	99.94
GCF_022869705.1	91	1000	28668	Blastn	28657	99.96
GCF_000005845.2	91	2000	69638	Blastn	69638	100.00
GCF_000006765.1	91	2000	93974	Blastn	93974	100.00
GCF_000006945.2	91	2000	74290	Blastn	74290	100.00
