assembly	ident	qlen	queries	tool	hits	recall
GCF_000240185.1	80	2000	85293	COBS	39	0.05
GCF_001457635.1	80	2000	31671	COBS	2	0.01
GCF_008632635.1	80	2000	59718	COBS	44	0.07
GCF_018885085.1	80	2000	61453	COBS	40	0.07
GCF_022869705.1	80	2000	43014	COBS	32	0.07
GCF_000005845.2	81	250	295054	COBS	38959	13.20
GCF_000006765.1	81	250	398898	COBS	59921	15.02
GCF_000006945.2	81	250	314883	COBS	44225	14.04
GCF_000013425.1	81	250	179402	COBS	24836	13.84
GCF_000195955.2	81	250	280560	COBS	39293	14.01
GCF_000240185.1	81	250	361196	COBS	47536	13.16
GCF_001457635.1	81	250	134496	COBS	14484	10.77
GCF_008632635.1	81	250	253458	COBS	35627	14.06
GCF_018885085.1	81	250	261243	COBS	34446	13.19
GCF_022869705.1	81	250	182164	COBS	25402	13.94
GCF_000005845.2	81	500	145120	COBS	7124	4.91
GCF_000006765.1	81	500	196152	COBS	12597	6.42
GCF_000006945.2	81	500	154688	COBS	9015	5.83
GCF_000013425.1	81	500	88088	COBS	4752	5.39
GCF_000195955.2	81	500	138101	COBS	7644	5.54
GCF_000240185.1	81	500	177506	COBS	8950	5.04
GCF_001457635.1	81	500	65987	COBS	2291	3.47
GCF_008632635.1	81	500	124519	COBS	6931	5.57
GCF_018885085.1	81	500	128151	COBS	6365	4.97
GCF_022869705.1	81	500	89765	COBS	5109	5.69
GCF_000005845.2	81	1000	46413	COBS	468	1.01
GCF_000006765.1	81	1000	62643	COBS	911	1.45
GCF_000006945.2	81	1000	49513	COBS	659	1.33
GCF_000013425.1	81	1000	28212	COBS	302	1.07
GCF_000195955.2	81	1000	44115	COBS	555	1.26
GCF_000240185.1	81	1000	56831	COBS	613	1.08
GCF_001457635.1	81	1000	21109	COBS	137	0.65
GCF_008632635.1	81	1000	39803	COBS	520	1.31
GCF_018885085.1	81	1000	40955	COBS	405	0.99
GCF_022869705.1	81	1000	28669	COBS	357	1.25
GCF_000005845.2	81	2000	69641	COBS	32	0.05
GCF_000006765.1	81	2000	93977	COBS	113	0.12
GCF_000006945.2	81	2000	74288	COBS	54	0.07
GCF_000013425.1	81	2000	42329	COBS	25	0.06
GCF_000195955.2	81	2000	66180	COBS	46	0.07
GCF_000240185.1	81	2000	85294	COBS	59	0.07
GCF_001457635.1	81	2000	31675	COBS	4	0.01
GCF_008632635.1	81	2000	59715	COBS	42	0.07
GCF_018885085.1	81	2000	61453	COBS	27	0.04
GCF_022869705.1	81	2000	43015	COBS	41	0.10
GCF_000005845.2	82	250	295570	COBS	39151	13.25
GCF_000006765.1	82	250	398687	COBS	60479	15.17
GCF_000006945.2	82	250	315949	COBS	45277	14.33
GCF_000013425.1	82	250	179572	COBS	25067	13.96
GCF_000195955.2	82	250	281639	COBS	39756	14.12
GCF_000240185.1	82	250	361892	COBS	48094	13.29
GCF_001457635.1	82	250	134638	COBS	14654	10.88
GCF_008632635.1	82	250	253416	COBS	35637	14.06
GCF_018885085.1	82	250	260977	COBS	34630	13.27
GCF_022869705.1	82	250	183034	COBS	25791	14.09
GCF_000005845.2	82	500	145348	COBS	7460	5.13
GCF_000006765.1	82	500	196284	COBS	12607	6.42
GCF_000006945.2	82	500	154599	COBS	9039	5.85
GCF_000013425.1	82	500	88185	COBS	4918	5.58
GCF_000195955.2	82	500	138176	COBS	7918	5.73
GCF_000240185.1	82	500	178142	COBS	9339	5.24
GCF_001457635.1	82	500	66079	COBS	2344	3.55
GCF_008632635.1	82	500	124962	COBS	6953	5.56
GCF_018885085.1	82	500	128000	COBS	6457	5.04
GCF_022869705.1	82	500	89984	COBS	5222	5.80
GCF_000005845.2	82	1000	46417	COBS	468	1.01
GCF_000006765.1	82	1000	62644	COBS	1060	1.69
GCF_000006945.2	82	1000	49512	COBS	692	1.40
GCF_000013425.1	82	1000	28216	COBS	382	1.35
GCF_000195955.2	82	1000	44117	COBS	575	1.30
GCF_000240185.1	82	1000	56822	COBS	605	1.06
GCF_001457635.1	82	1000	21114	COBS	135	0.64
GCF_008632635.1	82	1000	39799	COBS	479	1.20
GCF_018885085.1	82	1000	40957	COBS	447	1.09
GCF_022869705.1	82	1000	28675	COBS	416	1.45
GCF_000005845.2	82	2000	69637	COBS	37	0.05
GCF_000006765.1	82	2000	93980	COBS	143	0.15
GCF_000006945.2	82	2000	74301	COBS	75	0.10
GCF_000013425.1	82	2000	42331	COBS	35	0.08
GCF_000195955.2	82	2000	66183	COBS	54	0.08
GCF_000240185.1	82	2000	85295	COBS	51	0.06
GCF_001457635.1	82	2000	31673	COBS	4	0.01
GCF_008632635.1	82	2000	59724	COBS	51	0.09
GCF_018885085.1	82	2000	61449	COBS	31	0.05
GCF_022869705.1	82	2000	43018	COBS	36	0.08
GCF_000005845.2	83	250	295927	COBS	40532	13.70
GCF_000006765.1	83	250	400116	COBS	61326	15.33
GCF_000006945.2	83	250	316836	COBS	45874	14.48
GCF_000013425.1	83	250	180476	COBS	25823	14.31
GCF_000195955.2	83	250	282368	COBS	40798	14.45
GCF_000240185.1	83	250	363137	COBS	49337	13.59
GCF_001457635.1	83	250	134984	COBS	14949	11.07
GCF_008632635.1	83	250	254380	COBS	36677	14.42
GCF_018885085.1	83	250	261728	COBS	35541	13.58
GCF_022869705.1	83	250	183598	COBS	26368	14.36
GCF_000005845.2	83	500	145594	COBS	7839	5.38
GCF_000006765.1	83	500	196898	COBS	13321	6.77
GCF_000006945.2	83	500	155331	COBS	9323	6.00
GCF_000013425.1	83	500	88832	COBS	5184	5.84
GCF_000195955.2	83	500	138645	COBS	8166	5.89
GCF_000240185.1	83	500	178257	COBS	9502	5.33
GCF_001457635.1	83	500	66451	COBS	2462	3.70
GCF_008632635.1	83	500	125111	COBS	7474	5.97
GCF_018885085.1	83	500	128374	COBS	7054	5.49
GCF_022869705.1	83	500	89947	COBS	5411	6.02
GCF_000005845.2	83	1000	46417	COBS	545	1.17
GCF_000006765.1	83	1000	62652	COBS	1114	1.78
GCF_000006945.2	83	1000	49510	COBS	720	1.45
GCF_000013425.1	83	1000	28215	COBS	406	1.44
GCF_000195955.2	83	1000	44116	COBS	629	1.43
GCF_000240185.1	83	1000	56820	COBS	693	1.22
GCF_001457635.1	83	1000	21110	COBS	116	0.55
GCF_008632635.1	83	1000	39802	COBS	558	1.40
GCF_018885085.1	83	1000	40962	COBS	481	1.17
GCF_022869705.1	83	1000	28668	COBS	401	1.40
GCF_000005845.2	83	2000	69635	COBS	59	0.08
GCF_000006765.1	83	2000	93973	COBS	131	0.14
GCF_000006945.2	83	2000	74285	COBS	76	0.10
GCF_000013425.1	83	2000	42328	COBS	45	0.11
GCF_000195955.2	83	2000	66181	COBS	76	0.11
GCF_000240185.1	83	2000	85293	COBS	59	0.07
GCF_001457635.1	83	2000	31674	COBS	8	0.03
GCF_008632635.1	83	2000	59727	COBS	67	0.11
GCF_018885085.1	83	2000	61454	COBS	44	0.07
GCF_022869705.1	83	2000	43013	COBS	55	0.13
GCF_000005845.2	84	250	297804	COBS	41989	14.10
GCF_000006765.1	84	250	402072	COBS	63959	15.91
GCF_000006945.2	84	250	318149	COBS	48080	15.11
GCF_000013425.1	84	250	181458	COBS	26606	14.66
GCF_000195955.2	84	250	282879	COBS	41962	14.83
GCF_000240185.1	84	250	364483	COBS	51179	14.04
GCF_001457635.1	84	250	135649	COBS	15808	11.65
GCF_008632635.1	84	250	255815	COBS	37989	14.85
GCF_018885085.1	84	250	262913	COBS	36913	14.04
GCF_022869705.1	84	250	184280	COBS	27435	14.89
GCF_000005845.2	84	500	146000	COBS	8358	5.72
GCF_000006765.1	84	500	197040	COBS	14272	7.24
GCF_000006945.2	84	500	155614	COBS	10124	6.51
GCF_000013425.1	84	500	88756	COBS	5616	6.33
GCF_000195955.2	84	500	138646	COBS	8824	6.36
GCF_000240185.1	84	500	179046	COBS	10441	5.83
GCF_001457635.1	84	500	66228	COBS	2702	4.08
GCF_008632635.1	84	500	124818	COBS	8025	6.43
GCF_018885085.1	84	500	128781	COBS	7443	5.78
GCF_022869705.1	84	500	90332	COBS	5868	6.50
GCF_000005845.2	84	1000	46415	COBS	661	1.42
GCF_000006765.1	84	1000	62645	COBS	1314	2.10
GCF_000006945.2	84	1000	49511	COBS	869	1.76
GCF_000013425.1	84	1000	28212	COBS	432	1.53
GCF_000195955.2	84	1000	44113	COBS	695	1.58
GCF_000240185.1	84	1000	56825	COBS	778	1.37
GCF_001457635.1	84	1000	21110	COBS	164	0.78
GCF_008632635.1	84	1000	39806	COBS	749	1.88
GCF_018885085.1	84	1000	40959	COBS	584	1.43
GCF_022869705.1	84	1000	28672	COBS	536	1.87
GCF_000005845.2	84	2000	69639	COBS	75	0.11
GCF_000006765.1	84	2000	93973	COBS	215	0.23
GCF_000006945.2	84	2000	74283	COBS	109	0.15
GCF_000013425.1	84	2000	42326	COBS	52	0.12
GCF_000195955.2	84	2000	66180	COBS	102	0.15
GCF_000240185.1	84	2000	85298	COBS	93	0.11
GCF_001457635.1	84	2000	31673	COBS	8	0.03
GCF_008632635.1	84	2000	59718	COBS	95	0.16
GCF_018885085.1	84	2000	61447	COBS	59	0.10
GCF_022869705.1	84	2000	43011	COBS	81	0.19
GCF_000005845.2	85	250	298854	COBS	43730	14.63
GCF_000006765.1	85	250	402724	COBS	66303	16.46
GCF_000006945.2	85	250	319165	COBS	50413	15.80
GCF_000013425.1	85	250	181480	COBS	27906	15.38
GCF_000195955.2	85	250	283750	COBS	44002	15.51
GCF_000240185.1	85	250	366566	COBS	54298	14.81
GCF_001457635.1	85	250	135781	COBS	16496	12.15
GCF_008632635.1	85	250	256180	COBS	39981	15.61
GCF_018885085.1	85	250	263997	COBS	38946	14.75
GCF_022869705.1	85	250	184953	COBS	29105	15.74
GCF_000005845.2	85	500	145792	COBS	9419	6.46
GCF_000006765.1	85	500	197300	COBS	15814	8.02
GCF_000006945.2	85	500	155736	COBS	11288	7.25
GCF_000013425.1	85	500	88734	COBS	6359	7.17
GCF_000195955.2	85	500	139274	COBS	9927	7.13
GCF_000240185.1	85	500	179054	COBS	11692	6.53
GCF_001457635.1	85	500	66439	COBS	2929	4.41
GCF_008632635.1	85	500	124787	COBS	8882	7.12
GCF_018885085.1	85	500	128966	COBS	8335	6.46
GCF_022869705.1	85	500	90261	COBS	6465	7.16
GCF_000005845.2	85	1000	46418	COBS	819	1.76
GCF_000006765.1	85	1000	62649	COBS	1671	2.67
GCF_000006945.2	85	1000	49512	COBS	1075	2.17
GCF_000013425.1	85	1000	28213	COBS	569	2.02
GCF_000195955.2	85	1000	44115	COBS	962	2.18
GCF_000240185.1	85	1000	56826	COBS	1046	1.84
GCF_001457635.1	85	1000	21112	COBS	220	1.04
GCF_008632635.1	85	1000	39802	COBS	867	2.18
GCF_018885085.1	85	1000	40962	COBS	737	1.80
GCF_022869705.1	85	1000	28669	COBS	616	2.15
GCF_000005845.2	85	2000	69629	COBS	113	0.16
GCF_000006765.1	85	2000	93976	COBS	315	0.34
GCF_000006945.2	85	2000	74288	COBS	181	0.24
GCF_000013425.1	85	2000	42326	COBS	115	0.27
GCF_000195955.2	85	2000	66182	COBS	165	0.25
GCF_000240185.1	85	2000	85289	COBS	144	0.17
GCF_001457635.1	85	2000	31672	COBS	17	0.05
GCF_008632635.1	85	2000	59719	COBS	157	0.26
GCF_018885085.1	85	2000	61455	COBS	99	0.16
GCF_022869705.1	85	2000	43012	COBS	134	0.31
GCF_000005845.2	86	250	299855	COBS	46863	15.63
GCF_000006765.1	86	250	405229	COBS	71402	17.62
GCF_000006945.2	86	250	319651	COBS	53579	16.76
GCF_000013425.1	86	250	182375	COBS	29740	16.31
GCF_000195955.2	86	250	285066	COBS	47356	16.61
GCF_000240185.1	86	250	365998	COBS	57942	15.83
GCF_001457635.1	86	250	136305	COBS	18085	13.27
GCF_008632635.1	86	250	256839	COBS	42230	16.44
GCF_018885085.1	86	250	264622	COBS	41736	15.77
GCF_022869705.1	86	250	184964	COBS	30938	16.73
GCF_000005845.2	86	500	146415	COBS	11092	7.58
GCF_000006765.1	86	500	197363	COBS	18275	9.26
GCF_000006945.2	86	500	155994	COBS	13300	8.53
GCF_000013425.1	86	500	89335	COBS	7198	8.06
GCF_000195955.2	86	500	139482	COBS	11771	8.44
GCF_000240185.1	86	500	179280	COBS	13671	7.63
GCF_001457635.1	86	500	66691	COBS	3732	5.60
GCF_008632635.1	86	500	125698	COBS	10579	8.42
GCF_018885085.1	86	500	129272	COBS	9851	7.62
GCF_022869705.1	86	500	90760	COBS	7634	8.41
GCF_000005845.2	86	1000	46416	COBS	1152	2.48
GCF_000006765.1	86	1000	62647	COBS	2169	3.46
GCF_000006945.2	86	1000	49516	COBS	1572	3.17
GCF_000013425.1	86	1000	28215	COBS	794	2.81
GCF_000195955.2	86	1000	44116	COBS	1291	2.93
GCF_000240185.1	86	1000	56825	COBS	1520	2.67
GCF_001457635.1	86	1000	21108	COBS	302	1.43
GCF_008632635.1	86	1000	39805	COBS	1128	2.83
GCF_018885085.1	86	1000	40962	COBS	1027	2.51
GCF_022869705.1	86	1000	28669	COBS	848	2.96
GCF_000005845.2	86	2000	69636	COBS	237	0.34
GCF_000006765.1	86	2000	93972	COBS	619	0.66
GCF_000006945.2	86	2000	74289	COBS	372	0.50
GCF_000013425.1	86	2000	42328	COBS	180	0.43
GCF_000195955.2	86	2000	66184	COBS	289	0.44
GCF_000240185.1	86	2000	85293	COBS	327	0.38
GCF_001457635.1	86	2000	31668	COBS	47	0.15
GCF_008632635.1	86	2000	59715	COBS	273	0.46
GCF_018885085.1	86	2000	61458	COBS	245	0.40
GCF_022869705.1	86	2000	43015	COBS	211	0.49
GCF_000005845.2	87	250	301045	COBS	51822	17.21
GCF_000006765.1	87	250	404730	COBS	77742	19.21
GCF_000006945.2	87	250	320133	COBS	58221	18.19
GCF_000013425.1	87	250	182840	COBS	32816	17.95
GCF_000195955.2	87	250	285127	COBS	51982	18.23
GCF_000240185.1	87	250	367385	COBS	63461	17.27
GCF_001457635.1	87	250	136633	COBS	19821	14.51
GCF_008632635.1	87	250	257343	COBS	46496	18.07
GCF_018885085.1	87	250	264564	COBS	45793	17.31
GCF_022869705.1	87	250	185241	COBS	33952	18.33
GCF_000005845.2	87	500	146756	COBS	14143	9.64
GCF_000006765.1	87	500	198360	COBS	22852	11.52
GCF_000006945.2	87	500	156906	COBS	16592	10.57
GCF_000013425.1	87	500	89447	COBS	9106	10.18
GCF_000195955.2	87	500	139918	COBS	14513	10.37
GCF_000240185.1	87	500	179734	COBS	17364	9.66
GCF_001457635.1	87	500	66967	COBS	4836	7.22
GCF_008632635.1	87	500	125876	COBS	13179	10.47
GCF_018885085.1	87	500	129569	COBS	12407	9.58
GCF_022869705.1	87	500	90760	COBS	9482	10.45
GCF_000005845.2	87	1000	46416	COBS	1884	4.06
GCF_000006765.1	87	1000	62647	COBS	3341	5.33
GCF_000006945.2	87	1000	49516	COBS	2337	4.72
GCF_000013425.1	87	1000	28217	COBS	1263	4.48
GCF_000195955.2	87	1000	44118	COBS	2049	4.64
GCF_000240185.1	87	1000	56824	COBS	2254	3.97
GCF_001457635.1	87	1000	21111	COBS	502	2.38
GCF_008632635.1	87	1000	39803	COBS	1816	4.56
GCF_018885085.1	87	1000	40960	COBS	1656	4.04
GCF_022869705.1	87	1000	28670	COBS	1274	4.44
GCF_000005845.2	87	2000	69632	COBS	584	0.84
GCF_000006765.1	87	2000	93971	COBS	1320	1.40
GCF_000006945.2	87	2000	74287	COBS	813	1.09
GCF_000013425.1	87	2000	42327	COBS	452	1.07
GCF_000195955.2	87	2000	66183	COBS	680	1.03
GCF_000240185.1	87	2000	85283	COBS	771	0.90
GCF_001457635.1	87	2000	31675	COBS	125	0.39
GCF_008632635.1	87	2000	59722	COBS	637	1.07
GCF_018885085.1	87	2000	61465	COBS	534	0.87
GCF_022869705.1	87	2000	43012	COBS	492	1.14
GCF_000005845.2	88	250	300569	COBS	58889	19.59
GCF_000006765.1	88	250	406371	COBS	88046	21.67
GCF_000006945.2	88	250	320384	COBS	66450	20.74
GCF_000013425.1	88	250	183215	COBS	37154	20.28
GCF_000195955.2	88	250	286457	COBS	58753	20.51
GCF_000240185.1	88	250	368354	COBS	73181	19.87
GCF_001457635.1	88	250	136827	COBS	22909	16.74
GCF_008632635.1	88	250	258658	COBS	53139	20.54
GCF_018885085.1	88	250	265669	COBS	52244	19.67
GCF_022869705.1	88	250	186167	COBS	38737	20.81
GCF_000005845.2	88	500	147439	COBS	18983	12.88
GCF_000006765.1	88	500	198502	COBS	29720	14.97
GCF_000006945.2	88	500	157058	COBS	22049	14.04
GCF_000013425.1	88	500	89475	COBS	12167	13.60
GCF_000195955.2	88	500	139594	COBS	19326	13.84
GCF_000240185.1	88	500	179981	COBS	23332	12.96
GCF_001457635.1	88	500	67136	COBS	6746	10.05
GCF_008632635.1	88	500	126284	COBS	17479	13.84
GCF_018885085.1	88	500	130255	COBS	16615	12.76
GCF_022869705.1	88	500	91116	COBS	12747	13.99
GCF_000005845.2	88	1000	46418	COBS	3171	6.83
GCF_000006765.1	88	1000	62645	COBS	5488	8.76
GCF_000006945.2	88	1000	49514	COBS	3807	7.69
GCF_000013425.1	88	1000	28213	COBS	2053	7.28
GCF_000195955.2	88	1000	44119	COBS	3333	7.55
GCF_000240185.1	88	1000	56823	COBS	3831	6.74
GCF_001457635.1	88	1000	21109	COBS	960	4.55
GCF_008632635.1	88	1000	39804	COBS	3051	7.67
GCF_018885085.1	88	1000	40964	COBS	2696	6.58
GCF_022869705.1	88	1000	28670	COBS	2167	7.56
GCF_000005845.2	88	2000	69635	COBS	1616	2.32
GCF_000006765.1	88	2000	93973	COBS	3287	3.50
GCF_000006945.2	88	2000	74282	COBS	2189	2.95
GCF_000013425.1	88	2000	42332	COBS	1127	2.66
GCF_000195955.2	88	2000	66182	COBS	1889	2.85
GCF_000240185.1	88	2000	85285	COBS	2017	2.37
GCF_001457635.1	88	2000	31675	COBS	408	1.29
GCF_008632635.1	88	2000	59722	COBS	1690	2.83
GCF_018885085.1	88	2000	61456	COBS	1433	2.33
GCF_022869705.1	88	2000	43010	COBS	1276	2.97
GCF_000005845.2	89	250	302078	COBS	70562	23.36
GCF_000006765.1	89	250	407119	COBS	103732	25.48
GCF_000006945.2	89	250	322170	COBS	79359	24.63
GCF_000013425.1	89	250	183838	COBS	44678	24.30
GCF_000195955.2	89	250	286793	COBS	70220	24.48
GCF_000240185.1	89	250	368930	COBS	86867	23.55
GCF_001457635.1	89	250	137632	COBS	28231	20.51
GCF_008632635.1	89	250	258575	COBS	62758	24.27
GCF_018885085.1	89	250	266589	COBS	62514	23.45
GCF_022869705.1	89	250	186448	COBS	45516	24.41
GCF_000005845.2	89	500	147685	COBS	26566	17.99
GCF_000006765.1	89	500	199028	COBS	40467	20.33
GCF_000006945.2	89	500	157457	COBS	30689	19.49
GCF_000013425.1	89	500	89796	COBS	17209	19.16
GCF_000195955.2	89	500	140397	COBS	27189	19.37
GCF_000240185.1	89	500	180246	COBS	32835	18.22
GCF_001457635.1	89	500	67180	COBS	9979	14.85
GCF_008632635.1	89	500	126667	COBS	24064	19.00
GCF_018885085.1	89	500	129764	COBS	23599	18.19
GCF_022869705.1	89	500	91057	COBS	17670	19.41
GCF_000005845.2	89	1000	46416	COBS	5706	12.29
GCF_000006765.1	89	1000	62641	COBS	9488	15.15
GCF_000006945.2	89	1000	49518	COBS	6836	13.81
GCF_000013425.1	89	1000	28215	COBS	3811	13.51
GCF_000195955.2	89	1000	44121	COBS	6074	13.77
GCF_000240185.1	89	1000	56823	COBS	7110	12.51
GCF_001457635.1	89	1000	21111	COBS	1928	9.13
GCF_008632635.1	89	1000	39803	COBS	5376	13.51
GCF_018885085.1	89	1000	40958	COBS	5182	12.65
GCF_022869705.1	89	1000	28668	COBS	3871	13.50
GCF_000005845.2	89	2000	69638	COBS	4535	6.51
GCF_000006765.1	89	2000	93976	COBS	8515	9.06
GCF_000006945.2	89	2000	74292	COBS	5918	7.97
GCF_000013425.1	89	2000	42329	COBS	3204	7.57
GCF_000195955.2	89	2000	66185	COBS	5034	7.61
GCF_000240185.1	89	2000	85290	COBS	5761	6.75
GCF_001457635.1	89	2000	31672	COBS	1333	4.21
GCF_008632635.1	89	2000	59724	COBS	4637	7.76
GCF_018885085.1	89	2000	61455	COBS	4094	6.66
GCF_022869705.1	89	2000	43011	COBS	3267	7.60
GCF_000005845.2	90	250	303826	COBS	87600	28.83
GCF_000006765.1	90	250	408606	COBS	126397	30.93
GCF_000006945.2	90	250	323134	COBS	97147	30.06
GCF_000013425.1	90	250	183961	COBS	54301	29.52
GCF_000195955.2	90	250	288044	COBS	86006	29.86
GCF_000240185.1	90	250	370950	COBS	107195	28.90
GCF_001457635.1	90	250	138085	COBS	35642	25.81
GCF_008632635.1	90	250	259617	COBS	77321	29.78
GCF_018885085.1	90	250	268129	COBS	78036	29.10
GCF_022869705.1	90	250	187326	COBS	55953	29.87
GCF_000005845.2	90	500	147790	COBS	38752	26.22
GCF_000006765.1	90	500	199677	COBS	58335	29.21
GCF_000006945.2	90	500	158081	COBS	43836	27.73
GCF_000013425.1	90	500	89857	COBS	24307	27.05
GCF_000195955.2	90	500	141084	COBS	38951	27.61
GCF_000240185.1	90	500	181721	COBS	47719	26.26
GCF_001457635.1	90	500	67558	COBS	15225	22.54
GCF_008632635.1	90	500	127144	COBS	34940	27.48
GCF_018885085.1	90	500	130746	COBS	34540	26.42
GCF_022869705.1	90	500	91617	COBS	25262	27.57
GCF_000005845.2	90	1000	46420	COBS	10675	23.00
GCF_000006765.1	90	1000	62648	COBS	16786	26.79
GCF_000006945.2	90	1000	49515	COBS	12596	25.44
GCF_000013425.1	90	1000	28212	COBS	6984	24.76
GCF_000195955.2	90	1000	44114	COBS	10956	24.84
GCF_000240185.1	90	1000	56823	COBS	13212	23.25
GCF_001457635.1	90	1000	21110	COBS	3907	18.51
GCF_008632635.1	90	1000	39805	COBS	9688	24.34
GCF_018885085.1	90	1000	40958	COBS	9470	23.12
GCF_022869705.1	90	1000	28667	COBS	7085	24.71
GCF_000005845.2	90	2000	69634	COBS	12775	18.35
GCF_000006765.1	90	2000	93975	COBS	21419	22.79
GCF_000006945.2	90	2000	74283	COBS	15418	20.76
GCF_000013425.1	90	2000	42328	COBS	8579	20.27
GCF_000195955.2	90	2000	66182	COBS	13500	20.40
GCF_000240185.1	90	2000	85293	COBS	15868	18.60
GCF_001457635.1	90	2000	31672	COBS	4096	12.93
GCF_008632635.1	90	2000	59721	COBS	11932	19.98
GCF_018885085.1	90	2000	61454	COBS	11214	18.25
GCF_022869705.1	90	2000	43014	COBS	9008	20.94
GCF_000005845.2	91	250	305255	COBS	108786	35.64
GCF_000006765.1	91	250	411906	COBS	156234	37.93
GCF_000006945.2	91	250	325897	COBS	120592	37.00
GCF_000013425.1	91	250	185343	COBS	68066	36.72
GCF_000195955.2	91	250	290636	COBS	106871	36.77
GCF_000240185.1	91	250	373886	COBS	133802	35.79
GCF_001457635.1	91	250	138799	COBS	45475	32.76
GCF_008632635.1	91	250	261363	COBS	96679	36.99
GCF_018885085.1	91	250	269253	COBS	97314	36.14
GCF_022869705.1	91	250	187998	COBS	69247	36.83
GCF_000005845.2	91	500	148568	COBS	58905	39.65
GCF_000006765.1	91	500	201156	COBS	85358	42.43
GCF_000006945.2	91	500	158269	COBS	65122	41.15
GCF_000013425.1	91	500	90350	COBS	36934	40.88
GCF_000195955.2	91	500	141395	COBS	58033	41.04
GCF_000240185.1	91	500	181919	COBS	72253	39.72
GCF_001457635.1	91	500	67582	COBS	23946	35.43
GCF_008632635.1	91	500	127167	COBS	52106	40.97
GCF_018885085.1	91	500	131190	COBS	52196	39.79
GCF_022869705.1	91	500	91788	COBS	38098	41.51
GCF_000005845.2	91	1000	46415	COBS	19099	41.15
GCF_000006765.1	91	1000	62643	COBS	28523	45.53
GCF_000006945.2	91	1000	49517	COBS	21657	43.74
GCF_000013425.1	91	1000	28212	COBS	12028	42.63
GCF_000195955.2	91	1000	44119	COBS	19098	43.29
GCF_000240185.1	91	1000	56821	COBS	23744	41.79
GCF_001457635.1	91	1000	21108	COBS	7380	34.96
GCF_008632635.1	91	1000	39800	COBS	17213	43.25
GCF_018885085.1	91	1000	40958	COBS	17229	42.07
GCF_022869705.1	91	1000	28668	COBS	12621	44.02
GCF_000005845.2	91	2000	69638	COBS	29714	42.67
GCF_000006765.1	91	2000	93974	COBS	45449	48.36
GCF_000006945.2	91	2000	74290	COBS	34338	46.22
GCF_000013425.1	91	2000	42330	COBS	19102	45.13
GCF_000195955.2	91	2000	66179	COBS	30194	45.62
GCF_000240185.1	91	2000	85289	COBS	36622	42.94
GCF_001457635.1	91	2000	31673	COBS	11107	35.07
GCF_008632635.1	91	2000	59715	COBS	27260	45.65
GCF_018885085.1	91	2000	61450	COBS	26679	43.42
GCF_022869705.1	91	2000	43013	COBS	19907	46.28
GCF_000005845.2	92	250	306644	COBS	149717	48.82
GCF_000006765.1	92	250	414716	COBS	210041	50.65
GCF_000006945.2	92	250	327598	COBS	163503	49.91
GCF_000013425.1	92	250	186585	COBS	93006	49.85
GCF_000195955.2	92	250	292298	COBS	144951	49.59
GCF_000240185.1	92	250	376331	COBS	183592	48.78
GCF_001457635.1	92	250	139821	COBS	64255	45.96
GCF_008632635.1	92	250	263585	COBS	131839	50.02
GCF_018885085.1	92	250	270999	COBS	133327	49.20
GCF_022869705.1	92	250	190295	COBS	95566	50.22
GCF_000005845.2	92	500	149141	COBS	83638	56.08
GCF_000006765.1	92	500	201598	COBS	118492	58.78
GCF_000006945.2	92	500	159306	COBS	91532	57.46
GCF_000013425.1	92	500	90830	COBS	52186	57.45
