assembly	ident	qlen	queries	tool	hits	recall
GCF_001457635.1	83	500	66451	Minimap2	26916	40.5050
GCF_008632635.1	83	500	125111	Minimap2	50412	40.2938
GCF_018885085.1	83	500	128374	Minimap2	52173	40.6414
GCF_022869705.1	83	500	89947	Minimap2	36908	41.0331
GCF_000005845.2	83	1000	46417	Minimap2	41499	89.4047
GCF_000006765.1	83	1000	62652	Minimap2	55725	88.9437
GCF_000006945.2	83	1000	49510	Minimap2	44176	89.2264
GCF_000013425.1	83	1000	28215	Minimap2	25309	89.7005
GCF_000195955.2	83	1000	44116	Minimap2	39392	89.2919
GCF_000240185.1	83	1000	56820	Minimap2	50701	89.2309
GCF_001457635.1	83	1000	21110	Minimap2	18782	88.9721
GCF_008632635.1	83	1000	39802	Minimap2	35690	89.6689
GCF_018885085.1	83	1000	40962	Minimap2	36464	89.0191
GCF_022869705.1	83	1000	28668	Minimap2	25669	89.5389
GCF_000005845.2	83	2000	69635	Minimap2	69510	99.8205
GCF_000006765.1	83	2000	93973	Minimap2	93793	99.8085
GCF_000006945.2	83	2000	74285	Minimap2	74171	99.8465
GCF_000013425.1	83	2000	42328	Minimap2	42236	99.7826
GCF_000195955.2	83	2000	66181	Minimap2	66035	99.7794
GCF_000240185.1	83	2000	85293	Minimap2	85070	99.7385
GCF_001457635.1	83	2000	31674	Minimap2	31618	99.8232
GCF_008632635.1	83	2000	59727	Minimap2	59613	99.8091
GCF_018885085.1	83	2000	61454	Minimap2	61207	99.5981
GCF_022869705.1	83	2000	43013	Minimap2	42933	99.8140
GCF_000005845.2	84	250	297804	Minimap2	36292	12.1865
GCF_000006765.1	84	250	402072	Minimap2	48672	12.1053
GCF_000006945.2	84	250	318149	Minimap2	39687	12.4743
GCF_000013425.1	84	250	181458	Minimap2	22931	12.6371
GCF_000195955.2	84	250	282879	Minimap2	33932	11.9952
GCF_000240185.1	84	250	364483	Minimap2	44433	12.1907
GCF_001457635.1	84	250	135649	Minimap2	17079	12.5906
GCF_008632635.1	84	250	255815	Minimap2	32319	12.6337
GCF_018885085.1	84	250	262913	Minimap2	34052	12.9518
GCF_022869705.1	84	250	184280	Minimap2	23793	12.9113
GCF_000005845.2	84	500	146000	Minimap2	82925	56.7979
GCF_000006765.1	84	500	197040	Minimap2	111892	56.7864
GCF_000006945.2	84	500	155614	Minimap2	89464	57.4910
GCF_000013425.1	84	500	88756	Minimap2	51388	57.8981
GCF_000195955.2	84	500	138646	Minimap2	78381	56.5332
GCF_000240185.1	84	500	179046	Minimap2	101876	56.8993
GCF_001457635.1	84	500	66228	Minimap2	37972	57.3353
GCF_008632635.1	84	500	124818	Minimap2	71964	57.6551
GCF_018885085.1	84	500	128781	Minimap2	74854	58.1250
GCF_022869705.1	84	500	90332	Minimap2	52624	58.2562
GCF_000005845.2	84	1000	46415	Minimap2	44654	96.2060
GCF_000006765.1	84	1000	62645	Minimap2	60293	96.2455
GCF_000006945.2	84	1000	49511	Minimap2	47562	96.0635
GCF_000013425.1	84	1000	28212	Minimap2	27158	96.2640
GCF_000195955.2	84	1000	44113	Minimap2	42326	95.9490
GCF_000240185.1	84	1000	56825	Minimap2	54618	96.1161
GCF_001457635.1	84	1000	21110	Minimap2	20292	96.1251
GCF_008632635.1	84	1000	39806	Minimap2	38354	96.3523
GCF_018885085.1	84	1000	40959	Minimap2	39281	95.9032
GCF_022869705.1	84	1000	28672	Minimap2	27630	96.3658
GCF_000005845.2	84	2000	69639	Minimap2	69608	99.9555
GCF_000006765.1	84	2000	93973	Minimap2	93946	99.9713
GCF_000006945.2	84	2000	74283	Minimap2	74251	99.9569
GCF_000013425.1	84	2000	42326	Minimap2	42316	99.9764
GCF_000195955.2	84	2000	66180	Minimap2	66156	99.9637
GCF_000240185.1	84	2000	85298	Minimap2	85204	99.8898
GCF_001457635.1	84	2000	31673	Minimap2	31662	99.9653
GCF_008632635.1	84	2000	59718	Minimap2	59692	99.9565
GCF_018885085.1	84	2000	61447	Minimap2	61312	99.7803
GCF_022869705.1	84	2000	43011	Minimap2	42991	99.9535
GCF_000005845.2	85	250	298854	Minimap2	61134	20.4561
GCF_000006765.1	85	250	402724	Minimap2	81743	20.2975
GCF_000006945.2	85	250	319165	Minimap2	65953	20.6642
GCF_000013425.1	85	250	181480	Minimap2	38386	21.1516
GCF_000195955.2	85	250	283750	Minimap2	57190	20.1551
GCF_000240185.1	85	250	366566	Minimap2	74529	20.3317
GCF_001457635.1	85	250	135781	Minimap2	28185	20.7577
GCF_008632635.1	85	250	256180	Minimap2	53599	20.9224
GCF_018885085.1	85	250	263997	Minimap2	56138	21.2646
GCF_022869705.1	85	250	184953	Minimap2	39616	21.4195
GCF_000005845.2	85	500	145792	Minimap2	106491	73.0431
GCF_000006765.1	85	500	197300	Minimap2	143624	72.7947
GCF_000006945.2	85	500	155736	Minimap2	113977	73.1860
GCF_000013425.1	85	500	88734	Minimap2	65145	73.4161
GCF_000195955.2	85	500	139274	Minimap2	101006	72.5232
GCF_000240185.1	85	500	179054	Minimap2	130532	72.9009
GCF_001457635.1	85	500	66439	Minimap2	48467	72.9496
GCF_008632635.1	85	500	124787	Minimap2	91491	73.3177
GCF_018885085.1	85	500	128966	Minimap2	94638	73.3821
GCF_022869705.1	85	500	90261	Minimap2	66223	73.3683
GCF_000005845.2	85	1000	46418	Minimap2	45948	98.9875
GCF_000006765.1	85	1000	62649	Minimap2	62060	99.0598
GCF_000006945.2	85	1000	49512	Minimap2	49030	99.0265
GCF_000013425.1	85	1000	28213	Minimap2	27939	99.0288
GCF_000195955.2	85	1000	44115	Minimap2	43625	98.8893
GCF_000240185.1	85	1000	56826	Minimap2	56156	98.8210
GCF_001457635.1	85	1000	21112	Minimap2	20913	99.0574
GCF_008632635.1	85	1000	39802	Minimap2	39410	99.0151
GCF_018885085.1	85	1000	40962	Minimap2	40416	98.6671
GCF_022869705.1	85	1000	28669	Minimap2	28416	99.1175
GCF_000005845.2	85	2000	69629	Minimap2	69620	99.9871
GCF_000006765.1	85	2000	93976	Minimap2	93968	99.9915
GCF_000006945.2	85	2000	74288	Minimap2	74276	99.9838
GCF_000013425.1	85	2000	42326	Minimap2	42324	99.9953
GCF_000195955.2	85	2000	66182	Minimap2	66170	99.9819
GCF_000240185.1	85	2000	85289	Minimap2	85236	99.9379
GCF_001457635.1	85	2000	31672	Minimap2	31670	99.9937
GCF_008632635.1	85	2000	59719	Minimap2	59713	99.9900
GCF_018885085.1	85	2000	61455	Minimap2	61312	99.7673
GCF_022869705.1	85	2000	43012	Minimap2	43009	99.9930
GCF_000005845.2	86	250	299855	Minimap2	94364	31.4699
GCF_000006765.1	86	250	405229	Minimap2	126657	31.2557
GCF_000006945.2	86	250	319651	Minimap2	101252	31.6758
GCF_000013425.1	86	250	182375	Minimap2	58381	32.0115
GCF_000195955.2	86	250	285066	Minimap2	88744	31.1310
GCF_000240185.1	86	250	365998	Minimap2	115188	31.4723
GCF_001457635.1	86	250	136305	Minimap2	43409	31.8470
GCF_008632635.1	86	250	256839	Minimap2	82274	32.0333
GCF_018885085.1	86	250	264622	Minimap2	85991	32.4958
GCF_022869705.1	86	250	184964	Minimap2	59991	32.4339
GCF_000005845.2	86	500	146415	Minimap2	125723	85.8676
GCF_000006765.1	86	500	197363	Minimap2	169312	85.7871
GCF_000006945.2	86	500	155994	Minimap2	134031	85.9206
GCF_000013425.1	86	500	89335	Minimap2	76861	86.0368
GCF_000195955.2	86	500	139482	Minimap2	119249	85.4942
GCF_000240185.1	86	500	179280	Minimap2	153911	85.8495
GCF_001457635.1	86	500	66691	Minimap2	57290	85.9036
GCF_008632635.1	86	500	125698	Minimap2	108159	86.0467
GCF_018885085.1	86	500	129272	Minimap2	110826	85.7309
GCF_022869705.1	86	500	90760	Minimap2	78281	86.2506
GCF_000005845.2	86	1000	46416	Minimap2	46328	99.8104
GCF_000006765.1	86	1000	62647	Minimap2	62553	99.8500
GCF_000006945.2	86	1000	49516	Minimap2	49449	99.8647
GCF_000013425.1	86	1000	28215	Minimap2	28163	99.8157
GCF_000195955.2	86	1000	44116	Minimap2	43984	99.7008
GCF_000240185.1	86	1000	56825	Minimap2	56649	99.6903
GCF_001457635.1	86	1000	21108	Minimap2	21065	99.7963
GCF_008632635.1	86	1000	39805	Minimap2	39722	99.7915
GCF_018885085.1	86	1000	40962	Minimap2	40717	99.4019
GCF_022869705.1	86	1000	28669	Minimap2	28620	99.8291
GCF_000005845.2	86	2000	69636	Minimap2	69630	99.9914
GCF_000006765.1	86	2000	93972	Minimap2	93966	99.9936
GCF_000006945.2	86	2000	74289	Minimap2	74282	99.9906
GCF_000013425.1	86	2000	42328	Minimap2	42323	99.9882
GCF_000195955.2	86	2000	66184	Minimap2	66179	99.9924
GCF_000240185.1	86	2000	85293	Minimap2	85242	99.9402
GCF_001457635.1	86	2000	31668	Minimap2	31661	99.9779
GCF_008632635.1	86	2000	59715	Minimap2	59704	99.9816
GCF_018885085.1	86	2000	61458	Minimap2	61336	99.8015
GCF_022869705.1	86	2000	43015	Minimap2	43004	99.9744
GCF_000005845.2	87	250	301045	Minimap2	136549	45.3583
GCF_000006765.1	87	250	404730	Minimap2	182406	45.0686
GCF_000006945.2	87	250	320133	Minimap2	145566	45.4705
GCF_000013425.1	87	250	182840	Minimap2	83986	45.9342
GCF_000195955.2	87	250	285127	Minimap2	128735	45.1501
GCF_000240185.1	87	250	367385	Minimap2	166318	45.2708
GCF_001457635.1	87	250	136633	Minimap2	62504	45.7459
GCF_008632635.1	87	250	257343	Minimap2	118433	46.0215
GCF_018885085.1	87	250	264564	Minimap2	122548	46.3207
GCF_022869705.1	87	250	185241	Minimap2	85887	46.3650
GCF_000005845.2	87	500	146756	Minimap2	138502	94.3757
GCF_000006765.1	87	500	198360	Minimap2	187447	94.4984
GCF_000006945.2	87	500	156906	Minimap2	148292	94.5101
GCF_000013425.1	87	500	89447	Minimap2	84632	94.6169
GCF_000195955.2	87	500	139918	Minimap2	131618	94.0680
GCF_000240185.1	87	500	179734	Minimap2	169293	94.1909
GCF_001457635.1	87	500	66967	Minimap2	63289	94.5077
GCF_008632635.1	87	500	125876	Minimap2	118844	94.4135
GCF_018885085.1	87	500	129569	Minimap2	122234	94.3389
GCF_022869705.1	87	500	90760	Minimap2	86047	94.8072
GCF_000005845.2	87	1000	46416	Minimap2	46378	99.9181
GCF_000006765.1	87	1000	62647	Minimap2	62636	99.9824
GCF_000006945.2	87	1000	49516	Minimap2	49500	99.9677
GCF_000013425.1	87	1000	28217	Minimap2	28204	99.9539
GCF_000195955.2	87	1000	44118	Minimap2	44063	99.8753
GCF_000240185.1	87	1000	56824	Minimap2	56739	99.8504
GCF_001457635.1	87	1000	21111	Minimap2	21105	99.9716
GCF_008632635.1	87	1000	39803	Minimap2	39779	99.9397
GCF_018885085.1	87	1000	40960	Minimap2	40797	99.6021
GCF_022869705.1	87	1000	28670	Minimap2	28656	99.9512
GCF_000005845.2	87	2000	69632	Minimap2	69621	99.9842
GCF_000006765.1	87	2000	93971	Minimap2	93965	99.9936
GCF_000006945.2	87	2000	74287	Minimap2	74277	99.9865
GCF_000013425.1	87	2000	42327	Minimap2	42322	99.9882
GCF_000195955.2	87	2000	66183	Minimap2	66177	99.9909
GCF_000240185.1	87	2000	85283	Minimap2	85243	99.9531
GCF_001457635.1	87	2000	31675	Minimap2	31673	99.9937
GCF_008632635.1	87	2000	59722	Minimap2	59715	99.9883
GCF_018885085.1	87	2000	61465	Minimap2	61349	99.8113
GCF_022869705.1	87	2000	43012	Minimap2	43003	99.9791
GCF_000005845.2	88	250	300569	Minimap2	183308	60.9870
GCF_000006765.1	88	250	406371	Minimap2	246347	60.6212
GCF_000006945.2	88	250	320384	Minimap2	195637	61.0633
GCF_000013425.1	88	250	183215	Minimap2	112791	61.5621
GCF_000195955.2	88	250	286457	Minimap2	173436	60.5452
GCF_000240185.1	88	250	368354	Minimap2	223996	60.8100
GCF_001457635.1	88	250	136827	Minimap2	83467	61.0018
GCF_008632635.1	88	250	258658	Minimap2	159027	61.4816
GCF_018885085.1	88	250	265669	Minimap2	164053	61.7509
GCF_022869705.1	88	250	186167	Minimap2	115231	61.8966
GCF_000005845.2	88	500	147439	Minimap2	144908	98.2834
GCF_000006765.1	88	500	198502	Minimap2	195371	98.4227
GCF_000006945.2	88	500	157058	Minimap2	154488	98.3637
GCF_000013425.1	88	500	89475	Minimap2	88154	98.5236
GCF_000195955.2	88	500	139594	Minimap2	137044	98.1733
GCF_000240185.1	88	500	179981	Minimap2	176784	98.2237
GCF_001457635.1	88	500	67136	Minimap2	66075	98.4196
GCF_008632635.1	88	500	126284	Minimap2	124126	98.2912
GCF_018885085.1	88	500	130255	Minimap2	127655	98.0039
GCF_022869705.1	88	500	91116	Minimap2	89765	98.5173
GCF_000005845.2	88	1000	46418	Minimap2	46387	99.9332
GCF_000006765.1	88	1000	62645	Minimap2	62643	99.9968
GCF_000006945.2	88	1000	49514	Minimap2	49500	99.9717
GCF_000013425.1	88	1000	28213	Minimap2	28208	99.9823
GCF_000195955.2	88	1000	44119	Minimap2	44062	99.8708
GCF_000240185.1	88	1000	56823	Minimap2	56733	99.8416
GCF_001457635.1	88	1000	21109	Minimap2	21104	99.9763
GCF_008632635.1	88	1000	39804	Minimap2	39784	99.9498
GCF_018885085.1	88	1000	40964	Minimap2	40794	99.5850
GCF_022869705.1	88	1000	28670	Minimap2	28663	99.9756
GCF_000005845.2	88	2000	69635	Minimap2	69629	99.9914
GCF_000006765.1	88	2000	93973	Minimap2	93964	99.9904
GCF_000006945.2	88	2000	74282	Minimap2	74277	99.9933
GCF_000013425.1	88	2000	42332	Minimap2	42327	99.9882
GCF_000195955.2	88	2000	66182	Minimap2	66180	99.9970
GCF_000240185.1	88	2000	85285	Minimap2	85241	99.9484
GCF_001457635.1	88	2000	31675	Minimap2	31673	99.9937
GCF_008632635.1	88	2000	59722	Minimap2	59713	99.9849
GCF_018885085.1	88	2000	61456	Minimap2	61368	99.8568
GCF_022869705.1	88	2000	43010	Minimap2	43006	99.9907
GCF_000005845.2	89	250	302078	Minimap2	230139	76.1853
GCF_000006765.1	89	250	407119	Minimap2	310479	76.2625
GCF_000006945.2	89	250	322170	Minimap2	246061	76.3761
GCF_000013425.1	89	250	183838	Minimap2	141166	76.7883
GCF_000195955.2	89	250	286793	Minimap2	217732	75.9196
GCF_000240185.1	89	250	368930	Minimap2	281408	76.2768
GCF_001457635.1	89	250	137632	Minimap2	105269	76.4858
GCF_008632635.1	89	250	258575	Minimap2	197994	76.5712
GCF_018885085.1	89	250	266589	Minimap2	204364	76.6588
GCF_022869705.1	89	250	186448	Minimap2	143974	77.2194
GCF_000005845.2	89	500	147685	Minimap2	147092	99.5985
GCF_000006765.1	89	500	199028	Minimap2	198457	99.7131
GCF_000006945.2	89	500	157457	Minimap2	156933	99.6672
GCF_000013425.1	89	500	89796	Minimap2	89550	99.7260
GCF_000195955.2	89	500	140397	Minimap2	139687	99.4943
GCF_000240185.1	89	500	180246	Minimap2	179226	99.4341
GCF_001457635.1	89	500	67180	Minimap2	66959	99.6710
GCF_008632635.1	89	500	126667	Minimap2	126024	99.4924
GCF_018885085.1	89	500	129764	Minimap2	128704	99.1831
GCF_022869705.1	89	500	91057	Minimap2	90757	99.6705
GCF_000005845.2	89	1000	46416	Minimap2	46398	99.9612
GCF_000006765.1	89	1000	62641	Minimap2	62637	99.9936
GCF_000006945.2	89	1000	49518	Minimap2	49512	99.9879
GCF_000013425.1	89	1000	28215	Minimap2	28212	99.9894
GCF_000195955.2	89	1000	44121	Minimap2	44068	99.8799
GCF_000240185.1	89	1000	56823	Minimap2	56742	99.8575
GCF_001457635.1	89	1000	21111	Minimap2	21111	100.0000
GCF_008632635.1	89	1000	39803	Minimap2	39791	99.9699
GCF_018885085.1	89	1000	40958	Minimap2	40771	99.5434
GCF_022869705.1	89	1000	28668	Minimap2	28659	99.9686
GCF_000005845.2	89	2000	69638	Minimap2	69635	99.9957
GCF_000006765.1	89	2000	93976	Minimap2	93968	99.9915
GCF_000006945.2	89	2000	74292	Minimap2	74290	99.9973
GCF_000013425.1	89	2000	42329	Minimap2	42325	99.9906
GCF_000195955.2	89	2000	66185	Minimap2	66181	99.9940
GCF_000240185.1	89	2000	85290	Minimap2	85246	99.9484
GCF_001457635.1	89	2000	31672	Minimap2	31671	99.9968
GCF_008632635.1	89	2000	59724	Minimap2	59719	99.9916
GCF_018885085.1	89	2000	61455	Minimap2	61373	99.8666
GCF_022869705.1	89	2000	43011	Minimap2	43006	99.9884
GCF_000005845.2	90	250	303826	Minimap2	268718	88.4447
GCF_000006765.1	90	250	408606	Minimap2	361434	88.4554
GCF_000006945.2	90	250	323134	Minimap2	286489	88.6595
GCF_000013425.1	90	250	183961	Minimap2	163294	88.7656
GCF_000195955.2	90	250	288044	Minimap2	254210	88.2539
GCF_000240185.1	90	250	370950	Minimap2	327442	88.2712
GCF_001457635.1	90	250	138085	Minimap2	122196	88.4933
GCF_008632635.1	90	250	259617	Minimap2	230134	88.6437
GCF_018885085.1	90	250	268129	Minimap2	236968	88.3784
GCF_022869705.1	90	250	187326	Minimap2	166339	88.7965
GCF_000005845.2	90	500	147790	Minimap2	147564	99.8471
GCF_000006765.1	90	500	199677	Minimap2	199605	99.9639
GCF_000006945.2	90	500	158081	Minimap2	157977	99.9342
GCF_000013425.1	90	500	89857	Minimap2	89822	99.9610
GCF_000195955.2	90	500	141084	Minimap2	140738	99.7548
GCF_000240185.1	90	500	181721	Minimap2	181229	99.7293
GCF_001457635.1	90	500	67558	Minimap2	67510	99.9289
GCF_008632635.1	90	500	127144	Minimap2	126920	99.8238
GCF_018885085.1	90	500	130746	Minimap2	129977	99.4118
GCF_022869705.1	90	500	91617	Minimap2	91527	99.9018
GCF_000005845.2	90	1000	46420	Minimap2	46404	99.9655
GCF_000006765.1	90	1000	62648	Minimap2	62645	99.9952
GCF_000006945.2	90	1000	49515	Minimap2	49505	99.9798
GCF_000013425.1	90	1000	28212	Minimap2	28210	99.9929
GCF_000195955.2	90	1000	44114	Minimap2	44057	99.8708
GCF_000240185.1	90	1000	56823	Minimap2	56751	99.8733
GCF_001457635.1	90	1000	21110	Minimap2	21108	99.9905
GCF_008632635.1	90	1000	39805	Minimap2	39792	99.9673
GCF_018885085.1	90	1000	40958	Minimap2	40806	99.6289
GCF_022869705.1	90	1000	28667	Minimap2	28662	99.9826
GCF_000005845.2	90	2000	69634	Minimap2	69632	99.9971
GCF_000006765.1	90	2000	93975	Minimap2	93972	99.9968
GCF_000006945.2	90	2000	74283	Minimap2	74279	99.9946
GCF_000013425.1	90	2000	42328	Minimap2	42327	99.9976
GCF_000195955.2	90	2000	66182	Minimap2	66177	99.9924
GCF_000240185.1	90	2000	85293	Minimap2	85266	99.9683
GCF_001457635.1	90	2000	31672	Minimap2	31670	99.9937
GCF_008632635.1	90	2000	59721	Minimap2	59714	99.9883
GCF_018885085.1	90	2000	61454	Minimap2	61333	99.8031
GCF_022869705.1	90	2000	43014	Minimap2	43008	99.9861
GCF_000005845.2	91	250	305255	Minimap2	290437	95.1457
GCF_000006765.1	91	250	411906	Minimap2	392359	95.2545
GCF_000006945.2	91	250	325897	Minimap2	310584	95.3013
