assembly	ident	qlen	queries	tool	hits	recall
GCF_022869705.1	81	1000	28669	LexicMap	15889	55.4222
GCF_000005845.2	81	2000	69641	LexicMap	56268	80.7972
GCF_000006765.1	81	2000	93977	LexicMap	74347	79.1119
GCF_000006945.2	81	2000	74288	LexicMap	60024	80.7991
GCF_000013425.1	81	2000	42329	LexicMap	34259	80.9351
GCF_000195955.2	81	2000	66180	LexicMap	52960	80.0242
GCF_000240185.1	81	2000	85294	LexicMap	68404	80.1979
GCF_001457635.1	81	2000	31675	LexicMap	26031	82.1815
GCF_008632635.1	81	2000	59715	LexicMap	48500	81.2191
GCF_018885085.1	81	2000	61453	LexicMap	49279	80.1897
GCF_022869705.1	81	2000	43015	LexicMap	34865	81.0531
GCF_000005845.2	82	250	295570	LexicMap	48964	16.5660
GCF_000006765.1	82	250	398687	LexicMap	65233	16.3620
GCF_000006945.2	82	250	315949	LexicMap	52046	16.4729
GCF_000013425.1	82	250	179572	LexicMap	30412	16.9358
GCF_000195955.2	82	250	281639	LexicMap	45849	16.2794
GCF_000240185.1	82	250	361892	LexicMap	59062	16.3203
GCF_001457635.1	82	250	134638	LexicMap	23220	17.2462
GCF_008632635.1	82	250	253416	LexicMap	42388	16.7266
GCF_018885085.1	82	250	260977	LexicMap	44165	16.9229
GCF_022869705.1	82	250	183034	LexicMap	30834	16.8461
GCF_000005845.2	82	500	145348	LexicMap	53799	37.0139
GCF_000006765.1	82	500	196284	LexicMap	71876	36.6184
GCF_000006945.2	82	500	154599	LexicMap	57368	37.1076
GCF_000013425.1	82	500	88185	LexicMap	33249	37.7037
GCF_000195955.2	82	500	138176	LexicMap	51033	36.9333
GCF_000240185.1	82	500	178142	LexicMap	65335	36.6758
GCF_001457635.1	82	500	66079	LexicMap	25318	38.3147
GCF_008632635.1	82	500	124962	LexicMap	46747	37.4090
GCF_018885085.1	82	500	128000	LexicMap	47714	37.2766
GCF_022869705.1	82	500	89984	LexicMap	33702	37.4533
GCF_000005845.2	82	1000	46417	LexicMap	30180	65.0193
GCF_000006765.1	82	1000	62644	LexicMap	40125	64.0524
GCF_000006945.2	82	1000	49512	LexicMap	32328	65.2933
GCF_000013425.1	82	1000	28216	LexicMap	18588	65.8775
GCF_000195955.2	82	1000	44117	LexicMap	28782	65.2402
GCF_000240185.1	82	1000	56822	LexicMap	36730	64.6405
GCF_001457635.1	82	1000	21114	LexicMap	14099	66.7756
GCF_008632635.1	82	1000	39799	LexicMap	25963	65.2353
GCF_018885085.1	82	1000	40957	LexicMap	26538	64.7948
GCF_022869705.1	82	1000	28675	LexicMap	18934	66.0296
GCF_000005845.2	82	2000	69637	LexicMap	61929	88.9312
GCF_000006765.1	82	2000	93980	LexicMap	82253	87.5218
GCF_000006945.2	82	2000	74301	LexicMap	65839	88.6112
GCF_000013425.1	82	2000	42331	LexicMap	37663	88.9726
GCF_000195955.2	82	2000	66183	LexicMap	58348	88.1616
GCF_000240185.1	82	2000	85295	LexicMap	75555	88.5808
GCF_001457635.1	82	2000	31673	LexicMap	28387	89.6252
GCF_008632635.1	82	2000	59724	LexicMap	53152	88.9960
GCF_018885085.1	82	2000	61449	LexicMap	54233	88.2569
GCF_022869705.1	82	2000	43018	LexicMap	38478	89.4463
GCF_000005845.2	83	250	295927	LexicMap	64719	21.8699
GCF_000006765.1	83	250	400116	LexicMap	86528	21.6257
GCF_000006945.2	83	250	316836	LexicMap	69429	21.9132
GCF_000013425.1	83	250	180476	LexicMap	40994	22.7144
GCF_000195955.2	83	250	282368	LexicMap	61836	21.8991
GCF_000240185.1	83	250	363137	LexicMap	79083	21.7777
GCF_001457635.1	83	250	134984	LexicMap	30631	22.6923
GCF_008632635.1	83	250	254380	LexicMap	57282	22.5183
GCF_018885085.1	83	250	261728	LexicMap	59217	22.6254
GCF_022869705.1	83	250	183598	LexicMap	41087	22.3788
GCF_000005845.2	83	500	145594	LexicMap	67416	46.3041
GCF_000006765.1	83	500	196898	LexicMap	89801	45.6079
GCF_000006945.2	83	500	155331	LexicMap	71662	46.1350
GCF_000013425.1	83	500	88832	LexicMap	41556	46.7804
GCF_000195955.2	83	500	138645	LexicMap	63623	45.8891
GCF_000240185.1	83	500	178257	LexicMap	81421	45.6762
GCF_001457635.1	83	500	66451	LexicMap	31617	47.5794
GCF_008632635.1	83	500	125111	LexicMap	58204	46.5219
GCF_018885085.1	83	500	128374	LexicMap	60077	46.7984
GCF_022869705.1	83	500	89947	LexicMap	42251	46.9732
GCF_000005845.2	83	1000	46417	LexicMap	35065	75.5434
GCF_000006765.1	83	1000	62652	LexicMap	46618	74.4078
GCF_000006945.2	83	1000	49510	LexicMap	37127	74.9889
GCF_000013425.1	83	1000	28215	LexicMap	21424	75.9312
GCF_000195955.2	83	1000	44116	LexicMap	33176	75.2017
GCF_000240185.1	83	1000	56820	LexicMap	42765	75.2640
GCF_001457635.1	83	1000	21110	LexicMap	16380	77.5936
GCF_008632635.1	83	1000	39802	LexicMap	30219	75.9233
GCF_018885085.1	83	1000	40962	LexicMap	30787	75.1599
GCF_022869705.1	83	1000	28668	LexicMap	21856	76.2383
GCF_000005845.2	83	2000	69635	LexicMap	65796	94.4870
GCF_000006765.1	83	2000	93973	LexicMap	87983	93.6258
GCF_000006945.2	83	2000	74285	LexicMap	70128	94.4040
GCF_000013425.1	83	2000	42328	LexicMap	40006	94.5143
GCF_000195955.2	83	2000	66181	LexicMap	62186	93.9635
GCF_000240185.1	83	2000	85293	LexicMap	80475	94.3512
GCF_001457635.1	83	2000	31674	LexicMap	30048	94.8665
GCF_008632635.1	83	2000	59727	LexicMap	56460	94.5301
GCF_018885085.1	83	2000	61454	LexicMap	57494	93.5562
GCF_022869705.1	83	2000	43013	LexicMap	40636	94.4738
GCF_000005845.2	84	250	297804	LexicMap	88104	29.5846
GCF_000006765.1	84	250	402072	LexicMap	116834	29.0580
GCF_000006945.2	84	250	318149	LexicMap	94442	29.6848
GCF_000013425.1	84	250	181458	LexicMap	55269	30.4583
GCF_000195955.2	84	250	282879	LexicMap	83434	29.4946
GCF_000240185.1	84	250	364483	LexicMap	107055	29.3717
GCF_001457635.1	84	250	135649	LexicMap	41846	30.8487
GCF_008632635.1	84	250	255815	LexicMap	76467	29.8915
GCF_018885085.1	84	250	262913	LexicMap	80695	30.6927
GCF_022869705.1	84	250	184280	LexicMap	55993	30.3847
GCF_000005845.2	84	500	146000	LexicMap	82136	56.2575
GCF_000006765.1	84	500	197040	LexicMap	109015	55.3263
GCF_000006945.2	84	500	155614	LexicMap	87209	56.0419
GCF_000013425.1	84	500	88756	LexicMap	50999	57.4598
GCF_000195955.2	84	500	138646	LexicMap	77712	56.0507
GCF_000240185.1	84	500	179046	LexicMap	99832	55.7577
GCF_001457635.1	84	500	66228	LexicMap	38252	57.7580
GCF_008632635.1	84	500	124818	LexicMap	70986	56.8716
GCF_018885085.1	84	500	128781	LexicMap	73383	56.9828
GCF_022869705.1	84	500	90332	LexicMap	51947	57.5068
GCF_000005845.2	84	1000	46415	LexicMap	39217	84.4921
GCF_000006765.1	84	1000	62645	LexicMap	52326	83.5278
GCF_000006945.2	84	1000	49511	LexicMap	41822	84.4701
GCF_000013425.1	84	1000	28212	LexicMap	23903	84.7264
GCF_000195955.2	84	1000	44113	LexicMap	37113	84.1317
GCF_000240185.1	84	1000	56825	LexicMap	47640	83.8363
GCF_001457635.1	84	1000	21110	LexicMap	17989	85.2155
GCF_008632635.1	84	1000	39806	LexicMap	33645	84.5224
GCF_018885085.1	84	1000	40959	LexicMap	34441	84.0865
GCF_022869705.1	84	1000	28672	LexicMap	24365	84.9784
GCF_000005845.2	84	2000	69639	LexicMap	68031	97.6909
GCF_000006765.1	84	2000	93973	LexicMap	91297	97.1524
GCF_000006945.2	84	2000	74283	LexicMap	72539	97.6522
GCF_000013425.1	84	2000	42326	LexicMap	41340	97.6705
GCF_000195955.2	84	2000	66180	LexicMap	64499	97.4600
GCF_000240185.1	84	2000	85298	LexicMap	83192	97.5310
GCF_001457635.1	84	2000	31673	LexicMap	30991	97.8467
GCF_008632635.1	84	2000	59718	LexicMap	58337	97.6875
GCF_018885085.1	84	2000	61447	LexicMap	59821	97.3538
GCF_022869705.1	84	2000	43011	LexicMap	42114	97.9145
GCF_000005845.2	85	250	298854	LexicMap	110516	36.9799
GCF_000006765.1	85	250	402724	LexicMap	146374	36.3460
GCF_000006945.2	85	250	319165	LexicMap	117659	36.8646
GCF_000013425.1	85	250	181480	LexicMap	68696	37.8532
GCF_000195955.2	85	250	283750	LexicMap	104952	36.9875
GCF_000240185.1	85	250	366566	LexicMap	134435	36.6742
GCF_001457635.1	85	250	135781	LexicMap	52346	38.5518
GCF_008632635.1	85	250	256180	LexicMap	96225	37.5615
GCF_018885085.1	85	250	263997	LexicMap	100207	37.9576
GCF_022869705.1	85	250	184953	LexicMap	70163	37.9356
GCF_000005845.2	85	500	145792	LexicMap	96638	66.2848
GCF_000006765.1	85	500	197300	LexicMap	128730	65.2458
GCF_000006945.2	85	500	155736	LexicMap	103021	66.1511
GCF_000013425.1	85	500	88734	LexicMap	59409	66.9518
GCF_000195955.2	85	500	139274	LexicMap	91469	65.6756
GCF_000240185.1	85	500	179054	LexicMap	118102	65.9589
GCF_001457635.1	85	500	66439	LexicMap	44989	67.7147
GCF_008632635.1	85	500	124787	LexicMap	83115	66.6055
GCF_018885085.1	85	500	128966	LexicMap	85705	66.4555
GCF_022869705.1	85	500	90261	LexicMap	60434	66.9547
GCF_000005845.2	85	1000	46418	LexicMap	42475	91.5055
GCF_000006765.1	85	1000	62649	LexicMap	56745	90.5761
GCF_000006945.2	85	1000	49512	LexicMap	45194	91.2789
GCF_000013425.1	85	1000	28213	LexicMap	25775	91.3586
GCF_000195955.2	85	1000	44115	LexicMap	40140	90.9895
GCF_000240185.1	85	1000	56826	LexicMap	51635	90.8651
GCF_001457635.1	85	1000	21112	LexicMap	19437	92.0661
GCF_008632635.1	85	1000	39802	LexicMap	36291	91.1788
GCF_018885085.1	85	1000	40962	LexicMap	37286	91.0258
GCF_022869705.1	85	1000	28669	LexicMap	26306	91.7576
GCF_000005845.2	85	2000	69629	LexicMap	69103	99.2446
GCF_000006765.1	85	2000	93976	LexicMap	93014	98.9763
GCF_000006945.2	85	2000	74288	LexicMap	73717	99.2314
GCF_000013425.1	85	2000	42326	LexicMap	42006	99.2440
GCF_000195955.2	85	2000	66182	LexicMap	65613	99.1402
GCF_000240185.1	85	2000	85289	LexicMap	84635	99.2332
GCF_001457635.1	85	2000	31672	LexicMap	31452	99.3054
GCF_008632635.1	85	2000	59719	LexicMap	59283	99.2699
GCF_018885085.1	85	2000	61455	LexicMap	60890	99.0806
GCF_022869705.1	85	2000	43012	LexicMap	42691	99.2537
GCF_000005845.2	86	250	299855	LexicMap	135132	45.0658
GCF_000006765.1	86	250	405229	LexicMap	180011	44.4220
GCF_000006945.2	86	250	319651	LexicMap	143882	45.0122
GCF_000013425.1	86	250	182375	LexicMap	83528	45.8001
GCF_000195955.2	86	250	285066	LexicMap	128131	44.9478
GCF_000240185.1	86	250	365998	LexicMap	164188	44.8604
GCF_001457635.1	86	250	136305	LexicMap	63194	46.3622
GCF_008632635.1	86	250	256839	LexicMap	116541	45.3751
GCF_018885085.1	86	250	264622	LexicMap	121485	45.9089
GCF_022869705.1	86	250	184964	LexicMap	84474	45.6705
GCF_000005845.2	86	500	146415	LexicMap	110717	75.6186
GCF_000006765.1	86	500	197363	LexicMap	147098	74.5317
GCF_000006945.2	86	500	155994	LexicMap	117395	75.2561
GCF_000013425.1	86	500	89335	LexicMap	67854	75.9546
GCF_000195955.2	86	500	139482	LexicMap	105142	75.3803
GCF_000240185.1	86	500	179280	LexicMap	134400	74.9665
GCF_001457635.1	86	500	66691	LexicMap	50943	76.3866
GCF_008632635.1	86	500	125698	LexicMap	95366	75.8691
GCF_018885085.1	86	500	129272	LexicMap	97583	75.4866
GCF_022869705.1	86	500	90760	LexicMap	68969	75.9905
GCF_000005845.2	86	1000	46416	LexicMap	44467	95.8010
GCF_000006765.1	86	1000	62647	LexicMap	59589	95.1187
GCF_000006945.2	86	1000	49516	LexicMap	47413	95.7529
GCF_000013425.1	86	1000	28215	LexicMap	27072	95.9490
GCF_000195955.2	86	1000	44116	LexicMap	42120	95.4756
GCF_000240185.1	86	1000	56825	LexicMap	54310	95.5741
GCF_001457635.1	86	1000	21108	LexicMap	20287	96.1105
GCF_008632635.1	86	1000	39805	LexicMap	38179	95.9151
GCF_018885085.1	86	1000	40962	LexicMap	39080	95.4055
GCF_022869705.1	86	1000	28669	LexicMap	27485	95.8701
GCF_000005845.2	86	2000	69636	LexicMap	69501	99.8061
GCF_000006765.1	86	2000	93972	LexicMap	93738	99.7510
GCF_000006945.2	86	2000	74289	LexicMap	74148	99.8102
GCF_000013425.1	86	2000	42328	LexicMap	42244	99.8015
GCF_000195955.2	86	2000	66184	LexicMap	66023	99.7567
GCF_000240185.1	86	2000	85293	LexicMap	85096	99.7690
GCF_001457635.1	86	2000	31668	LexicMap	31603	99.7947
GCF_008632635.1	86	2000	59715	LexicMap	59591	99.7923
GCF_018885085.1	86	2000	61458	LexicMap	61294	99.7332
GCF_022869705.1	86	2000	43015	LexicMap	42919	99.7768
GCF_000005845.2	87	250	301045	LexicMap	161480	53.6398
GCF_000006765.1	87	250	404730	LexicMap	214200	52.9242
GCF_000006945.2	87	250	320133	LexicMap	171080	53.4403
GCF_000013425.1	87	250	182840	LexicMap	99624	54.4870
GCF_000195955.2	87	250	285127	LexicMap	152679	53.5477
GCF_000240185.1	87	250	367385	LexicMap	195429	53.1946
GCF_001457635.1	87	250	136633	LexicMap	74753	54.7108
GCF_008632635.1	87	250	257343	LexicMap	139377	54.1600
GCF_018885085.1	87	250	264564	LexicMap	144433	54.5928
GCF_022869705.1	87	250	185241	LexicMap	101092	54.5732
GCF_000005845.2	87	500	146756	LexicMap	123350	84.0511
GCF_000006765.1	87	500	198360	LexicMap	165224	83.2950
GCF_000006945.2	87	500	156906	LexicMap	131831	84.0191
GCF_000013425.1	87	500	89447	LexicMap	75725	84.6591
GCF_000195955.2	87	500	139918	LexicMap	117304	83.8377
GCF_000240185.1	87	500	179734	LexicMap	150236	83.5880
GCF_001457635.1	87	500	66967	LexicMap	56970	85.0718
GCF_008632635.1	87	500	125876	LexicMap	106147	84.3266
GCF_018885085.1	87	500	129569	LexicMap	109254	84.3211
GCF_022869705.1	87	500	90760	LexicMap	76834	84.6562
GCF_000005845.2	87	1000	46416	LexicMap	45621	98.2872
GCF_000006765.1	87	1000	62647	LexicMap	61418	98.0382
GCF_000006945.2	87	1000	49516	LexicMap	48691	98.3339
GCF_000013425.1	87	1000	28217	LexicMap	27780	98.4513
GCF_000195955.2	87	1000	44118	LexicMap	43290	98.1232
GCF_000240185.1	87	1000	56824	LexicMap	55810	98.2155
GCF_001457635.1	87	1000	21111	LexicMap	20802	98.5363
GCF_008632635.1	87	1000	39803	LexicMap	39123	98.2916
GCF_018885085.1	87	1000	40960	LexicMap	40226	98.2080
GCF_022869705.1	87	1000	28670	LexicMap	28218	98.4234
GCF_000005845.2	87	2000	69632	LexicMap	69607	99.9641
GCF_000006765.1	87	2000	93971	LexicMap	93914	99.9393
GCF_000006945.2	87	2000	74287	LexicMap	74253	99.9542
GCF_000013425.1	87	2000	42327	LexicMap	42301	99.9386
GCF_000195955.2	87	2000	66183	LexicMap	66148	99.9471
GCF_000240185.1	87	2000	85283	LexicMap	85240	99.9496
GCF_001457635.1	87	2000	31675	LexicMap	31667	99.9747
GCF_008632635.1	87	2000	59722	LexicMap	59692	99.9498
GCF_018885085.1	87	2000	61465	LexicMap	61435	99.9512
GCF_022869705.1	87	2000	43012	LexicMap	42998	99.9675
GCF_000005845.2	88	250	300569	LexicMap	188639	62.7606
GCF_000006765.1	88	250	406371	LexicMap	251505	61.8905
GCF_000006945.2	88	250	320384	LexicMap	200384	62.5449
GCF_000013425.1	88	250	183215	LexicMap	116251	63.4506
GCF_000195955.2	88	250	286457	LexicMap	178762	62.4045
GCF_000240185.1	88	250	368354	LexicMap	229035	62.1780
GCF_001457635.1	88	250	136827	LexicMap	87435	63.9019
GCF_008632635.1	88	250	258658	LexicMap	163271	63.1223
GCF_018885085.1	88	250	265669	LexicMap	168110	63.2780
GCF_022869705.1	88	250	186167	LexicMap	117722	63.2346
GCF_000005845.2	88	500	147439	LexicMap	133601	90.6144
GCF_000006765.1	88	500	198502	LexicMap	178786	90.0676
GCF_000006945.2	88	500	157058	LexicMap	142429	90.6856
GCF_000013425.1	88	500	89475	LexicMap	81550	91.1428
GCF_000195955.2	88	500	139594	LexicMap	126212	90.4136
GCF_000240185.1	88	500	179981	LexicMap	162575	90.3290
GCF_001457635.1	88	500	67136	LexicMap	61345	91.3742
GCF_008632635.1	88	500	126284	LexicMap	114715	90.8389
GCF_018885085.1	88	500	130255	LexicMap	118196	90.7420
GCF_022869705.1	88	500	91116	LexicMap	82910	90.9939
GCF_000005845.2	88	1000	46418	LexicMap	46151	99.4248
GCF_000006765.1	88	1000	62645	LexicMap	62237	99.3487
GCF_000006945.2	88	1000	49514	LexicMap	49262	99.4911
GCF_000013425.1	88	1000	28213	LexicMap	28048	99.4152
GCF_000195955.2	88	1000	44119	LexicMap	43847	99.3835
GCF_000240185.1	88	1000	56823	LexicMap	56471	99.3805
GCF_001457635.1	88	1000	21109	LexicMap	21009	99.5263
GCF_008632635.1	88	1000	39804	LexicMap	39570	99.4121
GCF_018885085.1	88	1000	40964	LexicMap	40703	99.3629
GCF_022869705.1	88	1000	28670	LexicMap	28531	99.5152
GCF_000005845.2	88	2000	69635	LexicMap	69630	99.9928
GCF_000006765.1	88	2000	93973	LexicMap	93956	99.9819
GCF_000006945.2	88	2000	74282	LexicMap	74274	99.9892
GCF_000013425.1	88	2000	42332	LexicMap	42328	99.9906
GCF_000195955.2	88	2000	66182	LexicMap	66176	99.9909
GCF_000240185.1	88	2000	85285	LexicMap	85276	99.9894
GCF_001457635.1	88	2000	31675	LexicMap	31671	99.9874
GCF_008632635.1	88	2000	59722	LexicMap	59711	99.9816
GCF_018885085.1	88	2000	61456	LexicMap	61445	99.9821
GCF_022869705.1	88	2000	43010	LexicMap	43005	99.9884
GCF_000005845.2	89	250	302078	LexicMap	216381	71.6308
GCF_000006765.1	89	250	407119	LexicMap	289373	71.0782
GCF_000006945.2	89	250	322170	LexicMap	230010	71.3940
GCF_000013425.1	89	250	183838	LexicMap	133326	72.5236
GCF_000195955.2	89	250	286793	LexicMap	205267	71.5732
GCF_000240185.1	89	250	368930	LexicMap	263566	71.4407
GCF_001457635.1	89	250	137632	LexicMap	99858	72.5543
GCF_008632635.1	89	250	258575	LexicMap	186223	72.0190
GCF_018885085.1	89	250	266589	LexicMap	192588	72.2415
GCF_022869705.1	89	250	186448	LexicMap	135102	72.4610
GCF_000005845.2	89	500	147685	LexicMap	140544	95.1647
GCF_000006765.1	89	500	199028	LexicMap	188682	94.8017
GCF_000006945.2	89	500	157457	LexicMap	149927	95.2177
GCF_000013425.1	89	500	89796	LexicMap	85629	95.3595
GCF_000195955.2	89	500	140397	LexicMap	133333	94.9686
GCF_000240185.1	89	500	180246	LexicMap	171443	95.1161
GCF_001457635.1	89	500	67180	LexicMap	64103	95.4198
GCF_008632635.1	89	500	126667	LexicMap	120657	95.2553
GCF_018885085.1	89	500	129764	LexicMap	123461	95.1427
GCF_022869705.1	89	500	91057	LexicMap	86856	95.3864
GCF_000005845.2	89	1000	46416	LexicMap	46365	99.8901
GCF_000006765.1	89	1000	62641	LexicMap	62539	99.8372
GCF_000006945.2	89	1000	49518	LexicMap	49443	99.8485
GCF_000013425.1	89	1000	28215	LexicMap	28160	99.8051
GCF_000195955.2	89	1000	44121	LexicMap	44062	99.8663
GCF_000240185.1	89	1000	56823	LexicMap	56753	99.8768
GCF_001457635.1	89	1000	21111	LexicMap	21088	99.8911
GCF_008632635.1	89	1000	39803	LexicMap	39754	99.8769
GCF_018885085.1	89	1000	40958	LexicMap	40898	99.8535
GCF_022869705.1	89	1000	28668	LexicMap	28621	99.8361
GCF_000005845.2	89	2000	69638	LexicMap	69630	99.9885
GCF_000006765.1	89	2000	93976	LexicMap	93967	99.9904
GCF_000006945.2	89	2000	74292	LexicMap	74289	99.9960
GCF_000013425.1	89	2000	42329	LexicMap	42325	99.9906
GCF_000195955.2	89	2000	66185	LexicMap	66177	99.9879
GCF_000240185.1	89	2000	85290	LexicMap	85283	99.9918
GCF_001457635.1	89	2000	31672	LexicMap	31668	99.9874
GCF_008632635.1	89	2000	59724	LexicMap	59718	99.9900
GCF_018885085.1	89	2000	61455	LexicMap	61448	99.9886
GCF_022869705.1	89	2000	43011	LexicMap	43006	99.9884
GCF_000005845.2	90	250	303826	LexicMap	243489	80.1409
GCF_000006765.1	90	250	408606	LexicMap	325608	79.6875
GCF_000006945.2	90	250	323134	LexicMap	258722	80.0665
GCF_000013425.1	90	250	183961	LexicMap	148431	80.6861
GCF_000195955.2	90	250	288044	LexicMap	230619	80.0638
GCF_000240185.1	90	250	370950	LexicMap	296369	79.8946
GCF_001457635.1	90	250	138085	LexicMap	111624	80.8372
GCF_008632635.1	90	250	259617	LexicMap	209133	80.5544
GCF_018885085.1	90	250	268129	LexicMap	216114	80.6008
GCF_022869705.1	90	250	187326	LexicMap	150974	80.5943
GCF_000005845.2	90	500	147790	LexicMap	144680	97.8957
GCF_000006765.1	90	500	199677	LexicMap	195320	97.8180
GCF_000006945.2	90	500	158081	LexicMap	154743	97.8884
GCF_000013425.1	90	500	89857	LexicMap	88039	97.9768
GCF_000195955.2	90	500	141084	LexicMap	138092	97.8793
GCF_000240185.1	90	500	181721	LexicMap	177912	97.9039
GCF_001457635.1	90	500	67558	LexicMap	66206	97.9988
GCF_008632635.1	90	500	127144	LexicMap	124507	97.9260
GCF_018885085.1	90	500	130746	LexicMap	127929	97.8454
GCF_022869705.1	90	500	91617	LexicMap	89815	98.0331
GCF_000005845.2	90	1000	46420	LexicMap	46403	99.9634
GCF_000006765.1	90	1000	62648	LexicMap	62631	99.9729
GCF_000006945.2	90	1000	49515	LexicMap	49507	99.9838
GCF_000013425.1	90	1000	28212	LexicMap	28204	99.9716
GCF_000195955.2	90	1000	44114	LexicMap	44106	99.9819
GCF_000240185.1	90	1000	56823	LexicMap	56804	99.9666
GCF_001457635.1	90	1000	21110	LexicMap	21102	99.9621
GCF_008632635.1	90	1000	39805	LexicMap	39788	99.9573
GCF_018885085.1	90	1000	40958	LexicMap	40942	99.9609
GCF_022869705.1	90	1000	28667	LexicMap	28659	99.9721
GCF_000005845.2	90	2000	69634	LexicMap	69629	99.9928
GCF_000006765.1	90	2000	93975	LexicMap	93973	99.9979
GCF_000006945.2	90	2000	74283	LexicMap	74278	99.9933
GCF_000013425.1	90	2000	42328	LexicMap	42324	99.9905
GCF_000195955.2	90	2000	66182	LexicMap	66177	99.9924
GCF_000240185.1	90	2000	85293	LexicMap	85286	99.9918
GCF_001457635.1	90	2000	31672	LexicMap	31670	99.9937
GCF_008632635.1	90	2000	59721	LexicMap	59715	99.9900
GCF_018885085.1	90	2000	61454	LexicMap	61453	99.9984
GCF_022869705.1	90	2000	43014	LexicMap	43008	99.9861
GCF_000005845.2	91	250	305255	LexicMap	264782	86.7412
GCF_000006765.1	91	250	411906	LexicMap	354768	86.1284
GCF_000006945.2	91	250	325897	LexicMap	282113	86.5651
